,0,1,2,3,4,5,6,7
10,"And the @hornets are staying true to form, no “A’s” Brah

_ _ _ _ _ _ _  _ _ _ _ _ _

@ATLHawks you are up

Category: Person",Hornets,DallasMavs,"['And the @hornets are staying true to form, no “A’s” Brah\n\n_ _ _ _ _ _ _  _ _ _ _ _ _\n\n@ATLHawks you are up\n\nCategory: Person', ""@dallasmavs @hornets 'T' please!"", 'Very nice @ATLHawks! There is a “T”\n \n_ _ _ _ T _ _  _ _ _ _ _ _\n\n@hornets, you’re up!', "".@dallasmavs @ATLHawks @hornets Bored while waiting for #NBASchedule? Should have called us. We'd bring video gamespic.twitter.com/Io38WOMXNX"", '@Suns @dallasmavs @hornets Only if we can use these controllerspic.twitter.com/DYL1ZBV0Zn', '@ATLHawks @Suns @dallasmavs HA! Video games would be fantastic. Mario kart? NBA2K? Madden? You name it...', '@hornets @ATLHawks @dallasmavs We prefer NBA Jam.pic.twitter.com/uVowSGiC0B', '@Suns @ATLHawks @dallasmavs Oh my osh kosh bagosh... you went there. #iwillCRUSH']",8,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Phoenix Suns', 'Atlanta Hawks', 'Charlotte Hornets', 'Phoenix Suns', 'Charlotte Hornets']",8
11,"@hornets @dallasmavs 

_ _ _ _     _ _ _ _ _ _ _ _ _ _ _

Category: Person",Hornets,DallasMavs,"['@hornets @dallasmavs \n\n_ _ _ _     _ _ _ _ _ _ _ _ _ _ _\n\nCategory: Person', ""@ATLHawks @dallasmavs Let's get an A"", ""@hornets @dallasmavs \n\n_ _ _ _     _ _ _ _ _ _ _ _ _ _ _\n\nWe're not in Canada Charlotte...no 'A's here."", '@ATLHawks @dallasmavs WHAT??!', '@hornets @ATLHawks our turn! Can we get an R?', '@dallasmavs @hornets \n\n_ _ _ _     _ _ _ _ _ _ _ _ _ _ R\n\nDallas is on the board!', ""@ATLHawks @dallasmavs if it's Mike Budenholzer we're not taking credit! Fan just tweeted it ... If it's that's not it, give us an arm"", ""@hornets @dallasmavs Dang...we made it too easy! Okay...here's a tougher one:\n\n_ _ _ _ _ _    _ _ _\n\nCategory: Thing\n\nYou're up Hornets!"", ""@ATLHawks @dallasmavs let's go with a T!"", ""@hornets @dallasmavs \n\n_ _ _ _ _ _    _ _ _\n\nNo 'T's. Dallas?"", '@ATLHawks @dallasmavs argghhh!']",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets']",11
12,"@hornets @dallasmavs 

_ _ N _ ER    W _ _

Nice answer by Charlotte...looking to win the close out game of this Best-of-Three!",Hornets,DallasMavs,"['@hornets @dallasmavs \n\n_ _ N _ ER    W _ _\n\nNice answer by Charlotte...looking to win the close out game of this Best-of-Three!', '@ATLHawks @hornets the pressure!! We\'re going with an ""O""', ""@dallasmavs @hornets \n\n_ _ N _ ER    W _ _\n\nNolan Ryan would be disappointed. The perfect game is over. No 'O's"", '@ATLHawks @hornets ', '@dallasmavs @ATLHawks rules clarification: if we solve do we automatically lose or do we get a body part?', '@hornets @dallasmavs Body part. Losing is too harsh.', ""@ATLHawks @dallasmavs Hoorah! Since Dikembe Mutombo doesn't fit, we'd like to guess FINGER WAG"", ""@hornets @dallasmavs You're not going to have to worry about body parts because YOU JUST WON THE SERIES!!!"", '@ATLHawks You taking on the @hornets next? We will mod the series.', ""@dallasmavs @hornets We're game if the Hornets want to put the belt on the line."", '@ATLHawks @dallasmavs bring it...pic.twitter.com/2x2uy3XFrj']",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets']",11
13,@dallasmavs @hornets But this clip is only an hour. Are you banking on Charlotte playing before then?,Hornets,DallasMavs,"['@dallasmavs @hornets But this clip is only an hour. Are you banking on Charlotte playing before then?', '@ATLHawks Well if @hornets don’t answer within the hour I say we wake up @nyknicks or the @OrlandoMagic!', ""@dallasmavs @ATLHawks SORRY!!! We're here we're here!!! S?"", '@hornets @dallasmavs \n\n_ _   _ _ _ _   _ _ _   S_ _ _ _ _ _ _   _ _ _\n\nYour turn Mavs!', '@ATLHawks @hornets E?', ""@dallasmavs @hornets \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nYou're up Hornets!"", ""@ATLHawks @dallasmavs oh man Mavs you're all over the board... R!"", ""@hornets @dallasmavs \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nNo 'R's.  Charlotte has a head."", '@ATLHawks @hornets How about an “H”? #NBASchedule', '@dallasmavs @hornets \n\n_E   _ _ _ _   _ HE   S_ HE _ _ _ E   _ _ _\n\nTwo more for Dallas. Can Charlotte erase the halftime deficit?', ""@ATLHawks @dallasmavs WE'D LIKE TO SOLVE: WE WANT THE SCHEDULE NOW!!!!!!!""]",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets']",11
14,"@dallasmavs @hornets 

_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _

You're up Hornets!",Hornets,DallasMavs,"[""@dallasmavs @hornets \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nYou're up Hornets!"", ""@ATLHawks @dallasmavs oh man Mavs you're all over the board... R!"", ""@hornets @dallasmavs \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nNo 'R's.  Charlotte has a head."", '@ATLHawks @hornets How about an “H”? #NBASchedule', '@dallasmavs @hornets \n\n_E   _ _ _ _   _ HE   S_ HE _ _ _ E   _ _ _\n\nTwo more for Dallas. Can Charlotte erase the halftime deficit?', '@ATLHawks @hornets Is this a 3 game series?', ""@dallasmavs @ATLHawks you're on! Ready to get swept?!"", '@hornets @ATLHawks About as ready as you getting a single letter! :)', '@dallasmavs @ATLHawks oh bring it...', '@hornets @dallasmavs \n\n_ _ _ _     _ _ _ _ _ _ _ _ _ _ _\n\nCategory: Person', ""@ATLHawks @dallasmavs Let's get an A""]",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets']",11
15,"@hornets @dallasmavs 

_ _ _ _ ER    _ _ _

That's Wheel of Fortune lingo...but we'll honor it. Mavs up.",Hornets,DallasMavs,"[""@hornets @dallasmavs \n\n_ _ _ _ ER    _ _ _\n\nThat's Wheel of Fortune lingo...but we'll honor it. Mavs up."", '@ATLHawks @hornets can we get a W?', '@dallasmavs @hornets \n\n_ _ _ _ ER    W _ _\n\nRisky! But the perfect morning continues.', ""@ATLHawks @dallasmavs dang Mavs... who's over there feeding you letters?! We guess N"", '@hornets @dallasmavs \n\n_ _ N _ ER    W _ _\n\nNice answer by Charlotte...looking to win the close out game of this Best-of-Three!', '@ATLHawks @hornets the pressure!! We\'re going with an ""O""', ""@dallasmavs @hornets \n\n_ _ N _ ER    W _ _\n\nNolan Ryan would be disappointed. The perfect game is over. No 'O's"", '@ATLHawks @hornets ', '@dallasmavs @ATLHawks rules clarification: if we solve do we automatically lose or do we get a body part?', '@hornets @dallasmavs Body part. Losing is too harsh.', ""@ATLHawks @dallasmavs Hoorah! Since Dikembe Mutombo doesn't fit, we'd like to guess FINGER WAG""]",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets']",11
16,Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O,Hornets,DallasMavs,"['Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O', 'That sounds like a good one, but have you ever tried Honey Bunches of GOATS? #NBACerealspic.twitter.com/CMNIK0C9WP', 'We’re picking up what you’re putting down… #TBT to Glen Rice Krispies #NBACerealpic.twitter.com/bUFYKsogmk', 'We are getting dunk-a-tized this morning in Orlando  #NBACerealspic.twitter.com/SdEo3JPJj2', 'Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0']",8,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Cleveland Cavaliers', 'Atlanta Hawks', 'Charlotte Hornets', 'Orlando Magic', 'LA Clippers', 'Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets']",8
17,@dallasmavs @hornets Can we enforce a timer on Charlotte?,Hornets,DallasMavs,"['@dallasmavs @hornets Can we enforce a timer on Charlotte?', '@ATLHawks @hornets Whilke we wait….http://youtu.be/rTyN-vvFIkE\xa0', '@dallasmavs @hornets But this clip is only an hour. Are you banking on Charlotte playing before then?', '@ATLHawks Well if @hornets don’t answer within the hour I say we wake up @nyknicks or the @OrlandoMagic!', ""@dallasmavs @ATLHawks SORRY!!! We're here we're here!!! S?"", '@hornets @dallasmavs \n\n_ _   _ _ _ _   _ _ _   S_ _ _ _ _ _ _   _ _ _\n\nYour turn Mavs!', '@ATLHawks @hornets E?', ""@dallasmavs @hornets \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nYou're up Hornets!"", ""@ATLHawks @dallasmavs oh man Mavs you're all over the board... R!"", ""@hornets @dallasmavs \n\n_E   _ _ _ _   _ _E   S_ _ E _ _ _ E   _ _ _\n\nNo 'R's.  Charlotte has a head."", '@ATLHawks @dallasmavs dang it']",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets']",11
18,@ATLHawks @hornets Is this a 3 game series?,Hornets,DallasMavs,"['@ATLHawks @hornets Is this a 3 game series?', ""@dallasmavs @ATLHawks you're on! Ready to get swept?!"", '@hornets @ATLHawks About as ready as you getting a single letter! :)', '@dallasmavs @ATLHawks oh bring it...', '@hornets @dallasmavs \n\n_ _ _ _     _ _ _ _ _ _ _ _ _ _ _\n\nCategory: Person', ""@ATLHawks @dallasmavs Let's get an A"", ""@hornets @dallasmavs \n\n_ _ _ _     _ _ _ _ _ _ _ _ _ _ _\n\nWe're not in Canada Charlotte...no 'A's here."", '@ATLHawks @dallasmavs WHAT??!', '@hornets @ATLHawks our turn! Can we get an R?', '@dallasmavs @hornets \n\n_ _ _ _     _ _ _ _ _ _ _ _ _ _ R\n\nDallas is on the board!', ""@ATLHawks @dallasmavs if it's Mike Budenholzer we're not taking credit! Fan just tweeted it ... If it's that's not it, give us an arm""]",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Dallas Mavericks', 'Charlotte Hornets', 'Dallas Mavericks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets']",11
19,@ATLHawks @dallasmavs WHAT??!,Hornets,DallasMavs,"['@ATLHawks @dallasmavs WHAT??!', '@hornets @ATLHawks our turn! Can we get an R?', '@dallasmavs @hornets \n\n_ _ _ _     _ _ _ _ _ _ _ _ _ _ R\n\nDallas is on the board!', ""@ATLHawks @dallasmavs if it's Mike Budenholzer we're not taking credit! Fan just tweeted it ... If it's that's not it, give us an arm"", ""@hornets @dallasmavs Dang...we made it too easy! Okay...here's a tougher one:\n\n_ _ _ _ _ _    _ _ _\n\nCategory: Thing\n\nYou're up Hornets!"", ""@ATLHawks @dallasmavs let's go with a T!"", ""@hornets @dallasmavs \n\n_ _ _ _ _ _    _ _ _\n\nNo 'T's. Dallas?"", '@ATLHawks @dallasmavs argghhh!', '@hornets @ATLHawks going with our last guess, R??', '@dallasmavs @hornets \n\n_ _ _ _ _ R    _ _ _\n\nMavs still perfect on letters. What say you, Hornets?', ""@ATLHawks @dallasmavs we're buying a vowel. E.""]",11,"['13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014', '13 Aug 2014']","['Charlotte Hornets', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Dallas Mavericks', 'Atlanta Hawks', 'Charlotte Hornets']",11
20,We are getting dunk-a-tized this morning in Orlando  #NBACerealspic.twitter.com/SdEo3JPJj2,Hornets,LAClippers,"['We are getting dunk-a-tized this morning in Orlando  #NBACerealspic.twitter.com/SdEo3JPJj2', 'Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'We really love those Golden Treveon Grahams  #NBACerealspic.twitter.com/Ei2QwqR8Jj']",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Orlando Magic', 'LA Clippers', 'Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Charlotte Hornets']",11
21,"According to our mentions, we should trade for everybody.",Hornets,LAClippers,"['According to our mentions, we should trade for everybody.', 'bruh. same.', ""We'll trade you today's tweet for tomorrow's tweet and an unprotected future tweet."", 'the trade machine says this works so u should definitely do itpic.twitter.com/GHCxCk0qAP', 'The Clippers are correct...ESPN trade machine says okay:pic.twitter.com/r1eLa5dptV', 'Throw in a snap with the puppy filter and we’ll talk.', 'Counter offer:pic.twitter.com/f77z3vmU7w', 'Add a future second round Instagram post and we have a deal ', ""You drive a hard bargain, Hornets. You're lucky the trade machine still accepts.  Deal!pic.twitter.com/7Jl7unR0oI"", 'DONE  Great doing business with you fellas. Looking forward to seeing how this pans out over time.']",10,"['Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017']","['Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'LA Clippers', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets']",10
22,We'll trade you today's tweet for tomorrow's tweet and an unprotected future tweet.,Hornets,LAClippers,"[""We'll trade you today's tweet for tomorrow's tweet and an unprotected future tweet."", 'the trade machine says this works so u should definitely do itpic.twitter.com/GHCxCk0qAP', 'The Clippers are correct...ESPN trade machine says okay:pic.twitter.com/r1eLa5dptV', 'Throw in a snap with the puppy filter and we’ll talk.', 'Counter offer:pic.twitter.com/f77z3vmU7w', 'Add a future second round Instagram post and we have a deal ', ""You drive a hard bargain, Hornets. You're lucky the trade machine still accepts.  Deal!pic.twitter.com/7Jl7unR0oI"", 'DONE  Great doing business with you fellas. Looking forward to seeing how this pans out over time.', ""Can't wait to see how the writers grade this trade tomorrow "", 'what did i just witness', 'greatness in the making, my friend.']",11,"['Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017']","['Atlanta Hawks', 'LA Clippers', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'MND', 'Charlotte Hornets']",11
