,0,1,2,3,4,5,6,7
12,"You call bank, Terry? pic.twitter.com/Z1UQJ37yYL",trailblazers,celtics,"['You call bank, Terry? pic.twitter.com/Z1UQJ37yYL', 'thx for not posting that Gerald Green dunk. Check is in the mail.', '.@trailblazers This one?pic.twitter.com/23GtyZ0fEX', 'thought we had a deal ']",4,"['Feb 9 2017', 'Feb 9 2017', 'Feb 9 2017', 'Feb 9 2017']","['Boston Celtics', 'Trail Blazers', 'Boston Celtics', 'Trail Blazers']",4
13,That's all for #DraftKingsPregame Central. Tune in on @CSNNE for more coverage with @tvabby and the gang right now.pic.twitter.com/oAAz892NoQ,trailblazers,celtics,"[""That's all for #DraftKingsPregame Central. Tune in on @CSNNE for more coverage with @tvabby and the gang right now.pic.twitter.com/oAAz892NoQ"", 'Sup, @brookeolzendam?']",2,"['Jan 21 2017', 'Jan 21 2017']","['Boston Celtics', 'Trail Blazers']",2
14,"We see you, @RedSox.https://twitter.com/russnelligan/status/858128124688703491 …",trailblazers,celtics,"['We see you, @RedSox.https://twitter.com/russnelligan/status/858128124688703491\xa0…', ""TBH we're pretty big @celtics fans... pic.twitter.com/seBIjb6eIa"", ""Sorry guys, we've already locked them up!pic.twitter.com/S4E7uYdO62"", 'right.pic.twitter.com/qIpU6b0f0Q']",4,"['Apr 28 2017', 'Apr 28 2017', 'Apr 28 2017', 'Apr 28 2017']","['Trail Blazers', 'Red Sox', 'Boston Celtics', 'Trail Blazers']",4
15,Game Day  See you soon @trailblazerspic.twitter.com/CFBF6dnniz,trailblazers,BrooklynNets,"['Game Day  See you soon @trailblazerspic.twitter.com/CFBF6dnniz', 'hey @BrooklynNetspic.twitter.com/msp4pBRUeN']",2,"['20 Nov 2016', '20 Nov 2016']","['Brooklyn Nets \xa0??', 'Trail Blazers']",2
16,"

Make that 6 three-pointers for @SeanKilpatrick - a NEW CAREER-HIGH!pic.twitter.com/L1CXAyxkDi",trailblazers,BrooklynNets,"['\n\nMake that 6 three-pointers for @SeanKilpatrick - a NEW CAREER-HIGH!pic.twitter.com/L1CXAyxkDi', '']",2,"['Mar 4 2017', 'Mar 4 2017']","['Brooklyn Nets \xa0??', 'Trail Blazers']",2
17,What a repeat. Brook Lopez named @NBA Eastern Conference Player of the Week for 2nd straight week! #Netspic.twitter.com/NMpY7mDmFh,trailblazers,BrooklynNets,"['What a repeat. Brook Lopez named @NBA Eastern Conference Player of the Week for 2nd straight week! #Netspic.twitter.com/NMpY7mDmFh', ""@BrooklynNets you sure they didn't confuse him with Robin?""]",2,"['6 Apr 2015', '6 Apr 2015']","['Brooklyn Nets \xa0??', 'Trail Blazers']",2
18,We see you @trailblazers https://twitter.com/nba/status/727939676519174144 …,trailblazers,BrooklynNets,"['We see you @trailblazers https://twitter.com/nba/status/727939676519174144\xa0…', '@BrooklynNets ']",2,"['4 May 2016', '4 May 2016']","['Brooklyn Nets \xa0??', 'Trail Blazers']",2
19,https://twitter.com/BrooklynNets/status/687682219368931328 …,trailblazers,BrooklynNets,"['https://twitter.com/BrooklynNets/status/687682219368931328\xa0…', '.@trailblazers see you guys tonight...pic.twitter.com/UQ3j7NAtxL', ""@BrooklynNets can't waitpic.twitter.com/v6f2twFt5w""]",3,"['15 Jan 2016', '15 Jan 2016', '15 Jan 2016']","['Trail Blazers', 'Brooklyn Nets \xa0??', 'Trail Blazers']",3
20,Happy Birthday to the MUCH better looking Lopez twin.pic.twitter.com/hlIgMh8oq5,trailblazers,BrooklynNets,"['Happy Birthday to the MUCH better looking Lopez twin.pic.twitter.com/hlIgMh8oq5', '.@trailblazers We beg to differ...pic.twitter.com/rkw5x5ZpKG', '@BrooklynNets We said better hair.']",3,"['1 Apr 2015', '1 Apr 2015', '1 Apr 2015']","['Trail Blazers', 'Brooklyn Nets \xa0??', 'Trail Blazers']",3
21,"Those photo-editing skills are on point, @dbearak #Nets #NBADraftpic.twitter.com/nmMIbLshku",trailblazers,BrooklynNets,"['Those photo-editing skills are on point, @dbearak #Nets #NBADraftpic.twitter.com/nmMIbLshku', '@BrooklynNetspic.twitter.com/JeXVQzVDyV']",2,"['30 Jun 2015', '30 Jun 2015']","['Brooklyn Nets \xa0??', 'Trail Blazers']",2
22,Your #Pelicans are back in action on the road tonight in Denver! Tip is at 8 pm CT on @FOXSportsNOLA!pic.twitter.com/6lrYzwmK7E,trailblazers,PelicansNBA,"['Your #Pelicans are back in action on the road tonight in Denver! Tip is at 8 pm CT on @FOXSportsNOLA!pic.twitter.com/6lrYzwmK7E', 'good luck tonight ', 'pic.twitter.com/GqbuZrUDSJ']",3,"['Apr 7 2017', 'Apr 7 2017', 'Apr 7 2017']","['New Orleans Pelicans', 'Trail Blazers', 'Trail Blazers']",3
23,@PelicansNBApic.twitter.com/xf6m7UKrts,trailblazers,PelicansNBA,"['@PelicansNBApic.twitter.com/xf6m7UKrts', '@PelicansNBA well played.']",2,"['17 Nov 2014', '17 Nov 2014']","['Trail Blazers', 'Trail Blazers']",2
24,Maaaaaaaaaan ,trailblazers,PelicansNBA,"['Maaaaaaaaaan ', '@ATLHawks You guys lost?! To who?', '@trailblazers @ATLHawks - Oh hey guys!', ""@PelicansNBA @ATLHawks we thought it couldn't be done. Tried twice.pic.twitter.com/wBNTilLB94""]",4,"['2 Feb 2015', '2 Feb 2015', '2 Feb 2015', '2 Feb 2015']","['Atlanta Hawks', 'Trail Blazers', 'New Orleans Pelicans', 'Trail Blazers']",4
25,".@spurs are 26-0 at home, matching 1977-78 @TrailBlazers for 4th-longest home win streak to start a season in @NBAHistory. #ELIAS",trailblazers,PelicansNBA,"['.@spurs are 26-0 at home, matching 1977-78 @TrailBlazers for 4th-longest home win streak to start a season in @NBAHistory. #ELIAS', ""@nbastats @spurs @NBAHistory Don't let them break the record, @PelicansNBA"", '@trailblazers @nbastats @spurs @NBAHistory - We like breaking streaks. Right, @ATLHawks?', '@PelicansNBA @nbastats @spurs @NBAHistory @ATLHawkspic.twitter.com/9z5g5eWUWm']",4,"['2 Feb 2016', '2 Feb 2016', '2 Feb 2016', '2 Feb 2016']","['NBA.com/Stats', 'Trail Blazers', 'New Orleans Pelicans', 'Trail Blazers']",4
26,AD for 3 cuts the Blazers lead to 80-70 with 6:34 left in the 3rd #Pelicanspic.twitter.com/0YN1gRwJHn,trailblazers,PelicansNBA,"['AD for 3 cuts the Blazers lead to 80-70 with 6:34 left in the 3rd #Pelicanspic.twitter.com/0YN1gRwJHn', 'is AD demonstrating the size of our lead?']",2,"['25 Nov 2016', '25 Nov 2016']","['New Orleans Pelicans', 'Trail Blazers']",2
27,#Pelicans finish off the Blazers 110-108 in an exciting one at the Arena. @Jrue_Holiday11 with a season-high 31pts/13asts.,trailblazers,PelicansNBA,"['#Pelicans finish off the Blazers 110-108 in an exciting one at the Arena. @Jrue_Holiday11 with a season-high 31pts/13asts.', '@PelicansNBA @Jrue_Holiday11 Congrats on a great game. Jrue was a nightmare tonight.']",2,"['30 Dec 2013', '30 Dec 2013']","['New Orleans Pelicans', 'Trail Blazers']",2
28,"Welcome back to Portland, @PelicansNBA 

Game Day Hub » http://rip.city/NOP-18 pic.twitter.com/t7JvYPKN0u",trailblazers,PelicansNBA,"['Welcome back to Portland, @PelicansNBA \n\nGame Day Hub » http://rip.city/NOP-18\xa0pic.twitter.com/t7JvYPKN0u', 'P-Town no D town', 'did you come up with that all by yourself']",3,"['25 Nov 2016', '25 Nov 2016', '25 Nov 2016']","['Trail Blazers', 'Putin On The Ritz', 'Trail Blazers']",3
29,"#PacersWin #PacersWin in overtime!
Final: Pacers 118, Trail Blazers 113
Indiana was led by 37 pts from George Hill and 30 from David West.",trailblazers,Pacers,"['#PacersWin #PacersWin in overtime!\nFinal: Pacers 118, Trail Blazers 113\nIndiana was led by 37 pts from George Hill and 30 from David West.', '@Pacers Congrats on the W. This one definitely lived up to the hype']",2,"['7 Feb 2014', '7 Feb 2014']","['Indiana Pacers', 'Trail Blazers']",2
30,"After trailing by 28, the #Pacers have cut the lead to 13. #GoPacers

POR 112, IND 99 with 6:32 to play in the 4th",trailblazers,Pacers,"['After trailing by 28, the #Pacers have cut the lead to 13. #GoPacers\n\nPOR 112, IND 99 with 6:32 to play in the 4th', 'better for TV ratings.']",2,"['30 Nov 2016', '30 Nov 2016']","['Indiana Pacers', 'Trail Blazers']",2
31,RT to give Nikola Vucevic your @NBA All-Star vote! He has 30 points & 12 rebounds tonight. #NBABallot #VoteMagicpic.twitter.com/5UTdGPmwow,trailblazers,OrlandoMagic,"['RT to give Nikola Vucevic your @NBA All-Star vote! He has 30 points & 12 rebounds tonight. #NBABallot #VoteMagicpic.twitter.com/5UTdGPmwow', '@OrlandoMagic is it bad if we RT?']",2,"['10 Jan 2015', '10 Jan 2015']","['Orlando Magic', 'Trail Blazers']",2
32,Y'all got me out here looking dumb  @Timberwolves @trailblazers @nyknicks @OrlandoMagic,trailblazers,OrlandoMagic,"[""Y'all got me out here looking dumb  @Timberwolves @trailblazers @nyknicks @OrlandoMagic"", ""you didn't need us to make you look that way.""]",2,"['Mar 11 2017', 'Mar 11 2017']","['Why', 'Trail Blazers']",2
33,"We're hosting a team that goes by 'Magic' on Friday the 13th.

The irony.

Game Day Hub » http://rip.city/2jsaBma pic.twitter.com/KUmtMxjgOk",trailblazers,OrlandoMagic,"[""We're hosting a team that goes by 'Magic' on Friday the 13th.\n\nThe irony.\n\nGame Day Hub » http://rip.city/2jsaBma\xa0pic.twitter.com/KUmtMxjgOk"", 'when the stars align for a Magic win....pic.twitter.com/3QeZh0DxCC', 'see u guys soon!']",3,"['Jan 13 2017', 'Jan 13 2017', 'Jan 13 2017']","['Trail Blazers', 'Orlando Magic', 'Trail Blazers']",3
34,.@tobias31 reflects on his time in Orlando.pic.twitter.com/re4BF7vRkQ,trailblazers,OrlandoMagic,"['.@tobias31 reflects on his time in Orlando.pic.twitter.com/re4BF7vRkQ', '@OrlandoMagic what kind of dog is that?']",2,"['23 Mar 2016', '23 Mar 2016']","['Orlando Magic', 'Trail Blazers']",2
35,The @trailblazers have a 72% chance of making it 6 straight home wins tonight when they play the @Timberwolves http://53eig.ht/NBA ,trailblazers,Timberwolves,"['The @trailblazers have a 72% chance of making it 6 straight home wins tonight when they play the @Timberwolves http://53eig.ht/NBA\xa0', 'how can we believe you?']",2,"['Apr 6 2017', 'Apr 6 2017']","['FiveThirtyEight', 'Trail Blazers']",2
36,The @trailblazers have a 46% chance of making it 7 straight with a win tonight over the @Timberwolves http://53eig.ht/NBA ,trailblazers,Timberwolves,"['The @trailblazers have a 46% chance of making it 7 straight with a win tonight over the @Timberwolves http://53eig.ht/NBA\xa0', 'explain yourself']",2,"['Apr 3 2017', 'Apr 3 2017']","['FiveThirtyEight', 'Trail Blazers']",2
37,KAT will DUNK ON YOU!,trailblazers,Timberwolves,"['KAT will DUNK ON YOU!', '@Timberwolvespic.twitter.com/lGsdm1MOh0']",2,"['31 Jan 2016', '31 Jan 2016']","['Timberwolves', 'Trail Blazers']",2
38,Y'all got me out here looking dumb  @Timberwolves @trailblazers @nyknicks @OrlandoMagic,trailblazers,Timberwolves,"[""Y'all got me out here looking dumb  @Timberwolves @trailblazers @nyknicks @OrlandoMagic"", ""you didn't need us to make you look that way.""]",2,"['Mar 11 2017', 'Mar 11 2017']","['Why', 'Trail Blazers']",2
39,Until next time @trailblazers...Until next time. #PORatMINpic.twitter.com/XYZK3b5KzG,trailblazers,Timberwolves,"['Until next time @trailblazers...Until next time. #PORatMINpic.twitter.com/XYZK3b5KzG', '@Timberwolvespic.twitter.com/OKvg0CIrbM']",2,"['2 Nov 2015', '2 Nov 2015']","['Timberwolves', 'Trail Blazers']",2
40,KAT from Deep!!,trailblazers,Timberwolves,"['KAT from Deep!!', '@Timberwolvespic.twitter.com/RyYI6x31jn', 'The @trailblazers trying to stop KAT..pic.twitter.com/hVfFGUem8Y', '@Timberwolvespic.twitter.com/J4ELMTJnT1']",4,"['31 Jan 2016', '31 Jan 2016', '31 Jan 2016', '31 Jan 2016']","['Timberwolves', 'Trail Blazers', 'Timberwolves', 'Trail Blazers']",4
41,@trailblazers try and convince me why I should jump ship from the @MiamiHEAT to you guys.,trailblazers,MiamiHEAT,"['@trailblazers try and convince me why I should jump ship from the @MiamiHEAT to you guys.', 'do they fav your tweets?', 'do u fav my tweets though? there fire', ""they're*""]",4,"['Jan 12 2017', 'Jan 12 2017', 'Jan 12 2017', 'Jan 12 2017']","['Veinhype \xa0??', 'Trail Blazers', '\xa0? Jolly Sports \xa0?', 'Trail Blazers']",4
42,That's an assist in our book.pic.twitter.com/vsbipTJ8pE,trailblazers,MiamiHEAT,"[""That's an assist in our book.pic.twitter.com/vsbipTJ8pE"", ""airball in our book, but let's not split hairs.""]",2,"['Mar 19 2017', 'Mar 19 2017']","['Miami HEAT', 'Trail Blazers']",2
43,"Miami has now held opponents to under 50% shooting in 18 of 20 games this season.

Game stat presented by @FanDuel.",trailblazers,MiamiHEAT,"['Miami has now held opponents to under 50% shooting in 18 of 20 games this season.\n\nGame stat presented by @FanDuel.', 'did it work?']",2,"['3 Dec 2016', '4 Dec 2016']","['Miami HEAT', 'Trail Blazers']",2
44,Check out Ish swatting CJ McCollum’s shot in this week’s Block of the Week!pic.twitter.com/3d1hsiWnNt,trailblazers,DetroitPistons,"['Check out Ish swatting CJ McCollum’s shot in this week’s Block of the Week!pic.twitter.com/3d1hsiWnNt', 'where was that D on this one?pic.twitter.com/nd4dSSbxnI']",2,"['Mar 1 2017', 'Mar 1 2017']","['Detroit Pistons', 'Trail Blazers']",2
45,Always great to see Sheed. #DetroitBasketballpic.twitter.com/zDQc1sKk5h,trailblazers,DetroitPistons,"['Always great to see Sheed. #DetroitBasketballpic.twitter.com/zDQc1sKk5h', 'tell him hello for us.']",2,"['21 Dec 2016', '21 Dec 2016']","['Detroit Pistons', 'Trail Blazers']",2
46,Need something to listen to pregame? @JakeChapmanNBA chatted with Portland beat writer @CHold on our Wired podcast! http://content.palacenet.com/content/files/wired_podcast_170301.mp3 …,trailblazers,DetroitPistons,"['Need something to listen to pregame? @JakeChapmanNBA chatted with Portland beat writer @CHold on our Wired podcast! http://content.palacenet.com/content/files/wired_podcast_170301.mp3\xa0…', 'guaranteed to be ']",2,"['Feb 28 2017', 'Feb 28 2017']","['Detroit Pistons', 'Trail Blazers']",2
47,.@SteveBlake5 is here! #PistonsMediaDaypic.twitter.com/teeoN5HtWf,trailblazers,DetroitPistons,"['.@SteveBlake5 is here! #PistonsMediaDaypic.twitter.com/teeoN5HtWf', '@DetroitPistons @SteveBlake5 hi Steve.']",2,"['28 Sep 2015', '28 Sep 2015']","['Detroit Pistons', 'Trail Blazers']",2
48,We see you reppin' in Portland #ClipperNation!  #TogetherAsOnepic.twitter.com/vN5jXObJtc,trailblazers,LAClippers,"[""We see you reppin' in Portland #ClipperNation!  #TogetherAsOnepic.twitter.com/vN5jXObJtc"", '@LAClippers who let those guys in?pic.twitter.com/vgEKdUE9mU', '@trailblazers We gave them Voodoo Doughnuts.', ""@LAClippers just proves they're tourists...""]",4,"['23 Apr 2016', '23 Apr 2016', '23 Apr 2016', '23 Apr 2016']","['LA Clippers', 'Trail Blazers', 'LA Clippers', 'Trail Blazers']",4
49,"Bad news: we're down 31-26.
Good news: plenty of time left.",trailblazers,LAClippers,"[""Bad news: we're down 31-26.\nGood news: plenty of time left."", '@LAClippers plenty of time to stretch the lead*']",2,"['23 Apr 2016', '23 Apr 2016']","['LA Clippers', 'Trail Blazers']",2
50,.@trailblazers must be the kicks?pic.twitter.com/SXviSOVcok,trailblazers,LAClippers,"['.@trailblazers must be the kicks?pic.twitter.com/SXviSOVcok', 'pic.twitter.com/tkjG7f3djZ']",2,"['Oct 26 2017', 'Oct 26 2017']","['LA Clippers', 'Trail Blazers']",2
51,"All 30 NBA Twitter accounts, ranked: http://trib.al/CHAd6Z4 pic.twitter.com/qy4bLwn6wl",trailblazers,LAClippers,"['All 30 NBA Twitter accounts, ranked: http://trib.al/CHAd6Z4\xa0pic.twitter.com/qy4bLwn6wl', 'pic.twitter.com/IM2cUr39fJ', '@trailblazers @Complex_Sportspic.twitter.com/C1lnjelhE3', '@LAClippers @Complex_Sportspic.twitter.com/3QA4aYOpmW']",4,"['18 May 2016', '18 May 2016', '18 May 2016', '18 May 2016']","['Complex Sports', 'Trail Blazers', 'LA Clippers', 'Trail Blazers']",4
52,Update on Chris Paul who left the game in the third quarter...https://twitter.com/RowanKavner/status/724820878672945152 …,trailblazers,LAClippers,"['Update on Chris Paul who left the game in the third quarter...https://twitter.com/RowanKavner/status/724820878672945152\xa0…', '@LAClippers get well soon ']",2,"['25 Apr 2016', '25 Apr 2016']","['LA Clippers', 'Trail Blazers']",2
53,Caption this:pic.twitter.com/QWX2cIg7Cc,trailblazers,LAClippers,"['Caption this:pic.twitter.com/QWX2cIg7Cc', ""'thanks for putting that lid on their rim, Floyd.'""]",2,"['9 Nov 2016', '9 Nov 2016']","['LA Clippers', 'Trail Blazers']",2
54,RT for @trailblazers Like for @LAClippers #nba,trailblazers,LAClippers,"['RT for @trailblazers Like for @LAClippers #nba', 'consider this our RT']",2,"['27 Oct 2016', '27 Oct 2016']","['Vitalia', 'Trail Blazers']",2
55,https://twitter.com/ChuckTheCondor/status/721930569915863040 …,trailblazers,LAClippers,"['https://twitter.com/ChuckTheCondor/status/721930569915863040\xa0…', '@LAClippers wait, that thing is a bird?']",2,"['17 Apr 2016', '17 Apr 2016']","['LA Clippers', 'Trail Blazers']",2
56,"19,000 person #MannequinChallenge? pic.twitter.com/kKs27DtTVt",trailblazers,LAClippers,"['19,000 person #MannequinChallenge? pic.twitter.com/kKs27DtTVt', ""CJ froze 'em with his crossover huh.""]",2,"['9 Nov 2016', '9 Nov 2016']","['LA Clippers', 'Trail Blazers']",2
57,"He's not the same Mason you saw in the playoffs, @LAClipperspic.twitter.com/2PCV4TzmEu",trailblazers,LAClippers,"[""He's not the same Mason you saw in the playoffs, @LAClipperspic.twitter.com/2PCV4TzmEu"", ' Ummm new handle Who Dis...?@trailblazers', 'promise not to delete any tweets tonight? https://www.msn.com/en-us/sports/nba/clippers-delete-poll-tweet-after-getting-burned-by-trail-blazers/ar-AAiqk3f?li=BBnba9I\xa0…']",3,"['27 Oct 2016', '27 Oct 2016', '27 Oct 2016']","['Trail Blazers', 'LA Clippers', 'Trail Blazers']",3
58,Block party. ,trailblazers,LAClippers,"['Block party. ', '@LAClippers pretty lame party tbh']",2,"['17 Apr 2016', '17 Apr 2016']","['LA Clippers', 'Trail Blazers']",2
59,"Russell finishes with 22 points, but the Blazers pull through in the final quarter.pic.twitter.com/KxuAeGgn1p",trailblazers,Lakers,"['Russell finishes with 22 points, but the Blazers pull through in the final quarter.pic.twitter.com/KxuAeGgn1p', 'good game bros.']",2,"['Jan 5 2017', 'Jan 5 2017']","['Los Angeles Lakers', 'Trail Blazers']",2
60,"On this date in 2000 -- @Lakers rally in 4th QTR to stun @trailblazers in Game 7 of West finals

LOOK: http://on.nba.com/2rpXBDG  #LakeShowpic.twitter.com/RpyinM7Hsz",trailblazers,Lakers,"['On this date in 2000 -- @Lakers rally in 4th QTR to stun @trailblazers in Game 7 of West finals\n\nLOOK: http://on.nba.com/2rpXBDG\xa0 #LakeShowpic.twitter.com/RpyinM7Hsz', 'stay out of our mentions']",2,"['Jun 4 2017', 'Jun 4 2017']","['NBA.com', 'Trail Blazers']",2
61,"Tip-off tonight at 7:30 PT!

TV: @SpectrumSN & @spectdeportes in LA. NBA TV elsewhere
Radio: 710 ESPN & 1330 KWKWhttp://on.nba.com/2dL9zAN ",trailblazers,Lakers,"['Tip-off tonight at 7:30 PT!\n\nTV: @SpectrumSN & @spectdeportes in LA. NBA TV elsewhere\nRadio: 710 ESPN & 1330 KWKWhttp://on.nba.com/2dL9zAN\xa0', 'versus us*']",2,"['11 Oct 2016', '11 Oct 2016']","['Los Angeles Lakers', 'Trail Blazers']",2
62,The place to be. #LakeShowpic.twitter.com/xIOoRUZo37,trailblazers,Lakers,"['The place to be. #LakeShowpic.twitter.com/xIOoRUZo37', 'portlandia better']",2,"['Mar 19 2017', 'Mar 19 2017']","['Los Angeles Lakers', 'Trail Blazers']",2
63,Pre-game warm ups underway for @Lakers and @trailblazers!pic.twitter.com/cXB6cYH3Et,trailblazers,Lakers,"['Pre-game warm ups underway for @Lakers and @trailblazers!pic.twitter.com/cXB6cYH3Et', 'the team in red and black looks goooood']",2,"['11 Oct 2016', '11 Oct 2016']","['STAPLES Center', 'Trail Blazers']",2
64,Old Friendspic.twitter.com/V6mD0VwTKL,trailblazers,Lakers,"['Old Friendspic.twitter.com/V6mD0VwTKL', '@Lakers we’ll take good care of him.']",2,"['19 Oct 2015', '19 Oct 2015']","['Los Angeles Lakers', 'Trail Blazers']",2
65,#OTD (2000): Kobe connects w/ Shaq for an iconic alley-oop as @Lakers rally from 15 down in 4th QTR to stun Portland in Game 7 of the WCF.pic.twitter.com/cr6s5r8ToO,trailblazers,Lakers,"['#OTD (2000): Kobe connects w/ Shaq for an iconic alley-oop as @Lakers rally from 15 down in 4th QTR to stun Portland in Game 7 of the WCF.pic.twitter.com/cr6s5r8ToO', 'whypic.twitter.com/9UFo0eom0j']",2,"['Jun 4 2017', 'Jun 4 2017']","['NBA TV', 'Trail Blazers']",2
66,"How 'bout that run!?

#Nuggets in the lead!!pic.twitter.com/sMkyQGDojW",trailblazers,nuggets,"[""How 'bout that run!?\n\n#Nuggets in the lead!!pic.twitter.com/sMkyQGDojW"", 'the struggle is real rn']",2,"['29 Oct 2016', '29 Oct 2016']","['Denver Nuggets', 'Trail Blazers']",2
67,@ESPNNBA The @nuggets vs. @trailblazers on 3/28 should have a significant impact on #8 seed in the West.,trailblazers,nuggets,"['@ESPNNBA The @nuggets vs. @trailblazers on 3/28 should have a significant impact on #8 seed in the West.', 'understatement.']",2,"['Mar 25 2017', 'Mar 25 2017']","['D3 Master', 'Trail Blazers']",2
68,.@nuggets you guys forget to pay your power bill?pic.twitter.com/xGwlE5H06n,trailblazers,nuggets,"['.@nuggets you guys forget to pay your power bill?pic.twitter.com/xGwlE5H06n', 'our basket is lit up perfectly fine ', '']",3,"['29 Oct 2016', '29 Oct 2016', '29 Oct 2016']","['Trail Blazers', 'Denver Nuggets', 'Trail Blazers']",3
