,0,1,2,3,4,5,6,7
47,"About the @LAClippers:

#UTAatLACpic.twitter.com/JaBPOhE289",UtahJazz,LAClippers,"['About the @LAClippers:\n\n#UTAatLACpic.twitter.com/JaBPOhE289', 'If Rubio gets a double double tonight I’ll buy his jersey', 'pic.twitter.com/TkB1wyx3J9']",3,"['Nov 30 2017', 'Nov 30 2017', 'Nov 30 2017']","['Utah Jazz', 'Robert Thibeault', 'Utah Jazz']",3
48,GAME ON!,UtahJazz,LAClippers,"['GAME ON!', '@LAClippers ']",2,"['8 Apr 2016', '8 Apr 2016']","['LA Clippers', 'Utah Jazz']",2
49,"""Wow. The Jazz really are legit."" - @LAClippers fan behind us.

#TakeNote #UTAatLAC",UtahJazz,LAClippers,"['""Wow. The Jazz really are legit."" - @LAClippers fan behind us.\n\n#TakeNote #UTAatLAC', 'fake news', 'pic.twitter.com/I4HUkhTaYj', 'pic.twitter.com/OSAJOcybKK', 'pic.twitter.com/Ku1KcdvHJQ']",5,"['Apr 15 2017', 'Apr 15 2017', 'Apr 15 2017', 'Apr 15 2017', 'Apr 16 2017']","['Utah Jazz', 'LA Clippers', 'Utah Jazz', 'LA Clippers', 'Utah Jazz']",5
50,".@Sixers, @trailblazers, @LAClippers Makin' Posters #ThrowdownThursdayhttps://vine.co/v/ewKQmpBDzWe ",UtahJazz,LAClippers,"["".@Sixers, @trailblazers, @LAClippers Makin' Posters #ThrowdownThursdayhttps://vine.co/v/ewKQmpBDzWe\xa0"", '@utahjazz @Sixers @LAClippers did someone say poster?https://vine.co/v/OFiqLLBjD7v\xa0', '@trailblazers @Sixers @LAClippers  ']",3,"['6 Aug 2015', '6 Aug 2015', '6 Aug 2015']","['Utah Jazz', 'Trail Blazers', 'Utah Jazz']",3
51,.@hornets @LAClippers @Suns @Sixers @warriors When you roll up next to #NBAOffseason...pic.twitter.com/NZtG9ZHehk,UtahJazz,LAClippers,"['.@hornets @LAClippers @Suns @Sixers @warriors When you roll up next to #NBAOffseason...pic.twitter.com/NZtG9ZHehk', '@utahjazz @hornets @Suns @Sixers @warriors \n\nTrying to get rid of #NBAOffseason like...pic.twitter.com/BsMpin2vVR', ""@LAClippers @hornets @Suns @Sixers @warriors \n\nYou certainly can't celebrate like this during #NBAOffseason...pic.twitter.com/eHoUo9hObm""]",3,"['28 Jul 2015', '28 Jul 2015', '28 Jul 2015']","['Utah Jazz', 'LA Clippers', 'Utah Jazz']",3
52,.@LAClipperspic.twitter.com/64HsoHM6zb,UtahJazz,LAClippers,"['.@LAClipperspic.twitter.com/64HsoHM6zb', ""You're invited to our house this weekend.pic.twitter.com/aXnSoz2dAe"", ""We'll be there!\n\n*Warning: we might steal something*pic.twitter.com/klPEUf8c0L"", 'pic.twitter.com/hR1JBbBuHg', 'pic.twitter.com/rk7LzBPXeY']",5,"['Apr 12 2017', 'Apr 12 2017', 'Apr 12 2017', 'Apr 12 2017', 'Apr 12 2017']","['Utah Jazz', 'LA Clippers', 'Utah Jazz', 'LA Clippers', 'Utah Jazz']",5
53,Jam sesh.pic.twitter.com/LV3s90lA7F,UtahJazz,LAClippers,"['Jam sesh.pic.twitter.com/LV3s90lA7F', 'pic.twitter.com/lwEEcGVqYw']",2,"['Apr 15 2017', 'Apr 15 2017']","['LA Clippers', 'Utah Jazz']",2
54,You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb,UtahJazz,LAClippers,"[""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq"", ""Delicious, but we're sticking with the OG: Cap'n Clutch. #NBACerealspic.twitter.com/iZteE4pLXK"", ""In case you're still hungry, there's always The Greatest (Cereal) of All Time. #NBACerealspic.twitter.com/PdJ2iKwh21"", ""We're on board with cereal for lunch. #NBACerealspic.twitter.com/HPqEWu3tbK"", ""Rudy Pebbles - they're yabba-dabba delicious!  #NBACerealspic.twitter.com/lI2UyUpkrd""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics', 'Memphis Grizzlies', 'Chicago Bulls', 'Denver Nuggets', 'Utah Jazz']",11
55,"He called it! 
#UTAatLAC",UtahJazz,LAClippers,"['He called it! \n#UTAatLAC', 'pic.twitter.com/XnA4AnZsDo', 'pic.twitter.com/vw5Pu522KG']",3,"['Apr 15 2017', 'Apr 15 2017', 'Apr 15 2017']","['Utah Jazz', 'LA Clippers', 'Utah Jazz']",3
56,"To the 4th we go. 

LAC 70 | UTA 74
#ItTakesEverythingpic.twitter.com/FOVG3IXnRG",UtahJazz,LAClippers,"['To the 4th we go. \n\nLAC 70 | UTA 74\n#ItTakesEverythingpic.twitter.com/FOVG3IXnRG', 'pic.twitter.com/f36OkAswAV']",2,"['Apr 15 2017', 'Apr 15 2017']","['LA Clippers', 'Utah Jazz']",2
57,"If you like desserts watch this @Lakers @utahjazz game, Turnovers by the dozen sheesh",UtahJazz,Lakers,"['If you like desserts watch this @Lakers @utahjazz game, Turnovers by the dozen sheesh', ""Aren't turnovers a breakfast food...?""]",2,"['27 Dec 2016', '27 Dec 2016']","['Onye (Laker Fan)', 'Utah Jazz']",2
58,#NuggetOfTheNight,UtahJazz,nuggets,"['#NuggetOfTheNight', 'Alec Burks.']",2,"['Oct 18 2017', 'Oct 18 2017']","['Denver Nuggets', 'Utah Jazz']",2
59,You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb,UtahJazz,nuggets,"[""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq"", ""Delicious, but we're sticking with the OG: Cap'n Clutch. #NBACerealspic.twitter.com/iZteE4pLXK"", ""In case you're still hungry, there's always The Greatest (Cereal) of All Time. #NBACerealspic.twitter.com/PdJ2iKwh21"", ""We're on board with cereal for lunch. #NBACerealspic.twitter.com/HPqEWu3tbK"", ""Rudy Pebbles - they're yabba-dabba delicious!  #NBACerealspic.twitter.com/lI2UyUpkrd""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics', 'Memphis Grizzlies', 'Chicago Bulls', 'Denver Nuggets', 'Utah Jazz']",11
60,"Tonight's  Matchup: Derrick Favors vs. Nikola Jokic

Tipoff: 8 PM MT

#DENatUTApic.twitter.com/RsFogJJJLy",UtahJazz,nuggets,"[""Tonight's  Matchup: Derrick Favors vs. Nikola Jokic\n\nTipoff: 8 PM MT\n\n#DENatUTApic.twitter.com/RsFogJJJLy"", '?', 'pic.twitter.com/A17taOpRWE']",3,"['Nov 28 2017', 'Nov 28 2017', 'Nov 28 2017']","['Utah Jazz', 'Denver Nuggets', 'Utah Jazz']",3
61,"2 days.

 | http://on.nba.com/2ynTTPc pic.twitter.com/DGvjIuvpFk",UtahJazz,nuggets,"['2 days.\n\n | http://on.nba.com/2ynTTPc\xa0pic.twitter.com/DGvjIuvpFk', 'pic.twitter.com/xJ7OqyVcBB']",2,"['Oct 16 2017', 'Oct 16 2017']","['Denver Nuggets', 'Utah Jazz']",2
62,"D-Favs two-hand slam puts Jazz on the board first, 2-0 lead. #WASatUTA",UtahJazz,WashWizards,"['D-Favs two-hand slam puts Jazz on the board first, 2-0 lead. #WASatUTA', '@utahjazz for a minute we thought the only way either team could score tonight was via the dunk #WizJazz', '@WashWizards I hope your fans like a defensive struggle as much as ours do ']",3,"['18 Mar 2015', '18 Mar 2015', '18 Mar 2015']","['Utah Jazz', 'Washington Wizards', 'Utah Jazz']",3
63,I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards,UtahJazz,WashWizards,"['I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards', 'pic.twitter.com/XJiwSyFrAs', 'Nah, choose us!', 'This is such a hard decision lol', 'heypic.twitter.com/q2WfnlCa9o', 'Cool! I have always liked the Nuggets! Though choice here but I will make my desicion very soon!', 'Hey there!pic.twitter.com/G3WsOiUjPe']",7,"['Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017']","['Evan P', 'Phoenix Suns', 'Atlanta Hawks', 'Evan P', 'Denver Nuggets', 'Evan P', 'Utah Jazz']",7
64,"Hey @utahjazz, since we can't play on the court tonight, we'll have to settle this another way! #WizJazzpic.twitter.com/Tlce84hqtG",UtahJazz,WashWizards,"[""Hey @utahjazz, since we can't play on the court tonight, we'll have to settle this another way! #WizJazzpic.twitter.com/Tlce84hqtG"", '.@WashWizards pic.twitter.com/awht0BXCk9']",2,"['23 Jan 2016', '23 Jan 2016']","['Washington Wizards', 'Utah Jazz']",2
65,samepic.twitter.com/aytxIiCcsF,UtahJazz,WashWizards,"['samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4"", '  season comi\n#IsItOctoberYetpic.twitter.com/PLHZITyhaV', '#ICantWait. #IsItOctoberYetpic.twitter.com/PHGKxkJGYI', 'Not  enough. #IsItOctoberYetpic.twitter.com/SqWkkewrBV', '*looks at calendar*pic.twitter.com/LUkLSZ1Nzg', 'Got our eyes  on October. #IsItOctoberYetpic.twitter.com/V97aY8OEFw', 'Not just yet... #IsItOctoberYetpic.twitter.com/W4ro1V9qfY', 'Us in October…#IsItOctoberYetpic.twitter.com/pTqn7MuCqw', ""Can't. Wait. \xa0#IsItOctoberYetpic.twitter.com/vBiOgennQa""]",11,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics', 'Atlanta Hawks', 'Detroit Pistons', 'LA Clippers', 'Cleveland Cavaliers', 'Timberwolves', 'Milwaukee Bucks', 'Dallas Mavericks', 'Utah Jazz']",11
66," Not bad, see you Wednesday #WizJazz  RT ""@utahjazz: SIX STRAIGHT!!! 

#JazzWin #WeAreUtahJazz #CHAatUTA pic.twitter.com/DamjTs4P5U""",UtahJazz,WashWizards,"[' Not bad, see you Wednesday #WizJazz  RT ""@utahjazz: SIX STRAIGHT!!! \n\n#JazzWin #WeAreUtahJazz #CHAatUTA pic.twitter.com/DamjTs4P5U""', ""@WashWizards Can't wait, it should be fun! ""]",2,"['16 Mar 2015', '17 Mar 2015']","['Washington Wizards', 'Utah Jazz']",2
67,@WashWizards should have won this game ! @utahjazz Really ? We lost to those fools ?!,UtahJazz,WashWizards,"['@WashWizards should have won this game ! @utahjazz Really ? We lost to those fools ?!', 'pic.twitter.com/sruHYNRqMo']",2,"['Mar 31 2017', 'Mar 31 2017']","['LIVE LIFE !', 'Utah Jazz']",2
68,Papa John's #NBAFastFoodpic.twitter.com/kEcdQ2GDo2,UtahJazz,WashWizards,"[""Papa John's #NBAFastFoodpic.twitter.com/kEcdQ2GDo2"", '@WashWizards Yes!!']",2,"['24 Sep 2014', '24 Sep 2014']","['Washington Wizards', 'Utah Jazz']",2
69,"Jazz // Wizards // TONIGHT

Be There: http://bit.ly/2nn5swu  
#WASatUTApic.twitter.com/zliShMR0gh",UtahJazz,WashWizards,"['Jazz // Wizards // TONIGHT\n\nBe There: http://bit.ly/2nn5swu\xa0 \n#WASatUTApic.twitter.com/zliShMR0gh', 'Ok', 'pic.twitter.com/y2VWIMmxHI', 'pic.twitter.com/fv2vXZHFUO', ""The air up here is thin. Don't let this happen to you...pic.twitter.com/dMX8zaUNDH""]",5,"['Mar 31 2017', 'Mar 31 2017', 'Mar 31 2017', 'Mar 31 2017', 'Mar 31 2017']","['Utah Jazz', 'Washington Wizards', 'Utah Jazz', 'Washington Wizards', 'Utah Jazz']",5
70,Oh no! Y'all don't play each other in DC this year  @WashWizards @utahjazz ,UtahJazz,WashWizards,"[""Oh no! Y'all don't play each other in DC this year  @WashWizards @utahjazz "", '@NWtoSE @WashWizards We play there on January 23!']",2,"['2 Dec 2015', '2 Dec 2015']","['Jana Baldwin', 'Utah Jazz']",2
71,What team should I become a permanent PERMANENT fan of? @chicagobulls @PelicansNBA @utahjazz #NBA #NObandwagon #bball #bulls #pelicane #jazz,UtahJazz,ChicagoBulls,"['What team should I become a permanent PERMANENT fan of? @chicagobulls @PelicansNBA @utahjazz #NBA #NObandwagon #bball #bulls #pelicane #jazz', 'Easy.']",2,"['Mar 6 2017', 'Mar 6 2017']","['Nick Peterson', 'Utah Jazz']",2
72,You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb,UtahJazz,ChicagoBulls,"[""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq"", ""Delicious, but we're sticking with the OG: Cap'n Clutch. #NBACerealspic.twitter.com/iZteE4pLXK"", ""In case you're still hungry, there's always The Greatest (Cereal) of All Time. #NBACerealspic.twitter.com/PdJ2iKwh21"", ""We're on board with cereal for lunch. #NBACerealspic.twitter.com/HPqEWu3tbK"", ""Rudy Pebbles - they're yabba-dabba delicious!  #NBACerealspic.twitter.com/lI2UyUpkrd""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics', 'Memphis Grizzlies', 'Chicago Bulls', 'Denver Nuggets', 'Utah Jazz']",11
