,0,1,2,3,4,5,6,7
46,Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8,celtics,DallasMavs,"['Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['LA Clippers', 'Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics']",11
47,Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8,celtics,nuggets,"['Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['LA Clippers', 'Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics']",11
48,"Waiting on @NBA season like... 

#IsItOctoberYetpic.twitter.com/bKci9WTkZm",celtics,WashWizards,"['Waiting on @NBA season like... \n\n#IsItOctoberYetpic.twitter.com/bKci9WTkZm', 'samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4""]",4,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['San Antonio Spurs', 'Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics']",4
49,"Good series, @celtics 
#NBAPlayoffspic.twitter.com/cwlHw2y66l",celtics,WashWizards,"['Good series, @celtics \n#NBAPlayoffspic.twitter.com/cwlHw2y66l', ""Thanks for a hard fought series @WashWizards. Can't wait for next time!\n\n#NBAPlayoffspic.twitter.com/RMLzgQY9Yh""]",2,"['May 15 2017', 'May 15 2017']","['Washington Wizards', 'Boston Celtics']",2
50,Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8,celtics,ChicagoBulls,"['Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['LA Clippers', 'Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics']",11
51,"Waiting on @NBA season like... 

#IsItOctoberYetpic.twitter.com/bKci9WTkZm",celtics,spurs,"['Waiting on @NBA season like... \n\n#IsItOctoberYetpic.twitter.com/bKci9WTkZm', 'samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4""]",4,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['San Antonio Spurs', 'Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics']",4
52,Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8,celtics,ATLHawks,"['Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['LA Clippers', 'Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics']",11
53,"Pro: Got my dad tickets to a @celtics game for Christmas
Con: It's against the @ATLHawks",celtics,ATLHawks,"[""Pro: Got my dad tickets to a @celtics game for Christmas\nCon: It's against the @ATLHawks"", ""Pro: After we win maybe he'll be a Hawks fan"", 'pic.twitter.com/JTOgW1n0AU', ""#HawksTwitter got Hawk'd"", 'Last season in Boston: Undefeated\nLast playoff game in Boston: Win\nLast seven games in Boston:  4-3\n\n¯\\_(?)_/¯', 'pic.twitter.com/uBzAlBLx1w']",6,"['Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017']","['Matt Fiedler', 'Atlanta Hawks', 'Boston Celtics', '\xa0?7Up_Sports_Rant\xa0??', 'Atlanta Hawks', 'Boston Celtics']",6
54,"This shot counted in our hearts, @kostakoufos. #3Kpic.twitter.com/4AJVp8DSv2",celtics,SacramentoKings,"['This shot counted in our hearts, @kostakoufos. #3Kpic.twitter.com/4AJVp8DSv2', 'This would have been his first career 3-pointer. Thanks a lot, @celtics. ', 'pic.twitter.com/7z1e7N7Iiv']",3,"['Nov 1 2017', 'Nov 1 2017', 'Nov 1 2017']","['Sacramento Kings', 'Sacramento Kings', 'Boston Celtics']",3
55,Keep an eye on @celtics Twitter and Instagram pic.twitter.com/W9mx57lWvs,celtics,trailblazers,"['Keep an eye on @celtics Twitter and Instagram pic.twitter.com/W9mx57lWvs', ""what's happening?pic.twitter.com/NXYxZxvpX7"", "" you'll have to wait until 3 just like everyone elsepic.twitter.com/GwYRb0JnKI""]",3,"['Aug 18 2017', 'Aug 18 2017', 'Aug 18 2017']","['Boston Celtics', 'Trail Blazers', 'Boston Celtics']",3
56,"You call bank, Terry? pic.twitter.com/Z1UQJ37yYL",celtics,trailblazers,"['You call bank, Terry? pic.twitter.com/Z1UQJ37yYL', 'thx for not posting that Gerald Green dunk. Check is in the mail.', '.@trailblazers This one?pic.twitter.com/23GtyZ0fEX', 'thought we had a deal ', '¯\\_(?)_/¯pic.twitter.com/oyR3DsqTKe']",5,"['Feb 9 2017', 'Feb 9 2017', 'Feb 9 2017', 'Feb 9 2017', 'Feb 9 2017']","['Boston Celtics', 'Trail Blazers', 'Boston Celtics', 'Trail Blazers', 'Boston Celtics']",5
57,"We see you, @RedSox.https://twitter.com/russnelligan/status/858128124688703491 …",celtics,trailblazers,"['We see you, @RedSox.https://twitter.com/russnelligan/status/858128124688703491\xa0…', ""TBH we're pretty big @celtics fans... pic.twitter.com/seBIjb6eIa"", ""Sorry guys, we've already locked them up!pic.twitter.com/S4E7uYdO62""]",3,"['Apr 28 2017', 'Apr 28 2017', 'Apr 28 2017']","['Trail Blazers', 'Red Sox', 'Boston Celtics']",3
