,0,1,2,3,4,5,6,7
10, @nuggetspic.twitter.com/aG0rPyvdw5,nuggets,OrlandoMagic,"[' @nuggetspic.twitter.com/aG0rPyvdw5', '@OrlandoMagic ']",2,"['8 Dec 2015', '8 Dec 2015']","['Orlando Magic', 'Denver Nuggets']",2
11,I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards,nuggets,OrlandoMagic,"['I need help choosing a new favourite team. @ATLHawks @Suns @OrlandoMagic @nuggets @WashWizards', 'pic.twitter.com/XJiwSyFrAs', 'Nah, choose us!', 'This is such a hard decision lol', 'heypic.twitter.com/q2WfnlCa9o']",5,"['Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017', 'Aug 17 2017']","['Evan P', 'Phoenix Suns', 'Atlanta Hawks', 'Evan P', 'Denver Nuggets']",5
12,Wow twitter is amazing. @SheaSerrano tweets he wants to sit courtside and the @nuggets provide. Let me try. @Timberwolves courtside?,nuggets,Timberwolves,"['Wow twitter is amazing. @SheaSerrano tweets he wants to sit courtside and the @nuggets provide. Let me try. @Timberwolves courtside?', '\n\nA for effort!']",2,"['1 Dec 2016', '1 Dec 2016']","['Cole Niessink', 'Denver Nuggets']",2
13,"Chewie, we're home! #StarWarsNightpic.twitter.com/XyDjTXwoZo",nuggets,Timberwolves,"[""Chewie, we're home! #StarWarsNightpic.twitter.com/XyDjTXwoZo"", '@Timberwolves it’s your turn for Star Wars Night, we see.']",2,"['15 Dec 2015', '15 Dec 2015']","['Timberwolves', 'Denver Nuggets']",2
14,"Lots of  here, eh? 

#TheseTwoAreBattling #GiveUsTheBosnianBeast #Nuggetspic.twitter.com/r53J8QKCMz",nuggets,Timberwolves,"['Lots of  here, eh? \n\n#TheseTwoAreBattling #GiveUsTheBosnianBeast #Nuggetspic.twitter.com/r53J8QKCMz', '.@nuggets Arm Wrestle? ', '@Timberwolves now THAT would be worth the price of admission. \n\n#LetsDoIt?']",3,"['6 Jan 2016', '6 Jan 2016', '6 Jan 2016']","['Denver Nuggets', 'Timberwolves', 'Denver Nuggets']",3
15,KAT interrupting Star Wars Night in Denver with 4 straight points! Timeout @nuggets!pic.twitter.com/chaisUjDv1,nuggets,Timberwolves,"['KAT interrupting Star Wars Night in Denver with 4 straight points! Timeout @nuggets!pic.twitter.com/chaisUjDv1', '@Timberwolves interrupt, he did. \n\nAppreciate it, we did not.']",2,"['11 Dec 2015', '11 Dec 2015']","['Timberwolves', 'Denver Nuggets']",2
16,"So, we’re on a 9-0 run. 

(Those are nice.) #HereWeCome #Nuggets",nuggets,Timberwolves,"['So, we’re on a 9-0 run. \n\n(Those are nice.) #HereWeCome #Nuggets', '.@nuggets ...pic.twitter.com/g5UUk9DJPt', '@Timberwolves  ¯\\_( ?? ??)_/¯']",3,"['6 Jan 2016', '6 Jan 2016', '6 Jan 2016']","['Denver Nuggets', 'Timberwolves', 'Denver Nuggets']",3
17,"See you tonight, @nuggets!https://amp.twimg.com/v/ca3ffca9-cb7b-48c6-834e-4c788e397462 …",nuggets,Timberwolves,"['See you tonight, @nuggets!https://amp.twimg.com/v/ca3ffca9-cb7b-48c6-834e-4c788e397462\xa0…', ""@Timberwolves 7pm, it's on!""]",2,"['30 Oct 2015', '30 Oct 2015']","['Timberwolves', 'Denver Nuggets']",2
18,"Use the Force, Jameer!

Within one, we are. 
#EpisodeXI #Nuggets",nuggets,Timberwolves,"['Use the Force, Jameer!\n\nWithin one, we are. \n#EpisodeXI #Nuggets', '.@nuggetspic.twitter.com/u03hvfuXHR', '@Timberwolves happens to every team, sometimes this does.']",3,"['11 Dec 2015', '11 Dec 2015', '11 Dec 2015']","['Denver Nuggets', 'Timberwolves', 'Denver Nuggets']",3
19,Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O,nuggets,Hornets,"['Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O', 'That sounds like a good one, but have you ever tried Honey Bunches of GOATS? #NBACerealspic.twitter.com/CMNIK0C9WP', 'We’re picking up what you’re putting down… #TBT to Glen Rice Krispies #NBACerealpic.twitter.com/bUFYKsogmk', 'We are getting dunk-a-tized this morning in Orlando  #NBACerealspic.twitter.com/SdEo3JPJj2', 'Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf']",7,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Cleveland Cavaliers', 'Atlanta Hawks', 'Charlotte Hornets', 'Orlando Magic', 'LA Clippers', 'Dallas Mavericks', 'Denver Nuggets']",7
20,"Waiting on @NBA season like... 

#IsItOctoberYetpic.twitter.com/bKci9WTkZm",nuggets,DetroitPistons,"['Waiting on @NBA season like... \n\n#IsItOctoberYetpic.twitter.com/bKci9WTkZm', 'samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4"", '  season comi\n#IsItOctoberYetpic.twitter.com/PLHZITyhaV', '#ICantWait. #IsItOctoberYetpic.twitter.com/PHGKxkJGYI', 'Not  enough. #IsItOctoberYetpic.twitter.com/SqWkkewrBV', '*looks at calendar*pic.twitter.com/LUkLSZ1Nzg', 'We just did the same thing.. #IsItOctoberYetpic.twitter.com/NZ08P4E3cd']",9,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['San Antonio Spurs', 'Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics', 'Atlanta Hawks', 'Detroit Pistons', 'LA Clippers', 'Cleveland Cavaliers', 'Denver Nuggets']",9
21,"Hey @Suns @Bucks @ATLHawks @utahjazz @trailblazers @hornets @Sixers @MNTimberwolves @OrlandoMagic @cavs @Pacers, wanna play a hashtag game!?",nuggets,DetroitPistons,"['Hey @Suns @Bucks @ATLHawks @utahjazz @trailblazers @hornets @Sixers @MNTimberwolves @OrlandoMagic @cavs @Pacers, wanna play a hashtag game!?', ""@denvernuggets We're going to crash the party :)"", '@DetroitPistons well all right!']",3,"['24 Sep 2014', '24 Sep 2014', '24 Sep 2014']","['Denver Nuggets', 'Detroit Pistons', 'Denver Nuggets']",3
22,"It's Wednesday so do you think our friends are up for a #Hashtag game?
@warriors @MNTimberwolves @Suns @ATLHawks @Sixers @spurs @utahjazz",nuggets,DetroitPistons,"[""It's Wednesday so do you think our friends are up for a #Hashtag game?\n@warriors @MNTimberwolves @Suns @ATLHawks @Sixers @spurs @utahjazz"", '@Bucks Hey, us too!', ""@DetroitPistons @Bucks yeah, we're in too!""]",3,"['27 Aug 2014', '27 Aug 2014', '27 Aug 2014']","['Milwaukee Bucks', 'Detroit Pistons', 'Denver Nuggets']",3
23,Lightning speed.pic.twitter.com/7wQAeezn7R,nuggets,LAClippers,"['Lightning speed.pic.twitter.com/7wQAeezn7R', 'pretty cool gym tbh', 'Just this once.']",3,"['Oct 3 2017', 'Oct 3 2017', 'Oct 3 2017']","['Denver Nuggets', 'LA Clippers', 'Denver Nuggets']",3
24,"Manimal! 

These second-chance points are key tonight. #Nuggets",nuggets,LAClippers,"['Manimal! \n\nThese second-chance points are key tonight. #Nuggets', '@denvernuggets Too. Much. Manimal.', '@LAClippers you can never EVER have too much Manimal.']",3,"['13 Apr 2015', '13 Apr 2015', '13 Apr 2015']","['Denver Nuggets', 'LA Clippers', 'Denver Nuggets']",3
25,Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O,nuggets,LAClippers,"['Anyone enjoying their #NBACereals this morning? We started the day with a bowl of Special Kay pic.twitter.com/DkVMVlDX2O', 'That sounds like a good one, but have you ever tried Honey Bunches of GOATS? #NBACerealspic.twitter.com/CMNIK0C9WP', 'We’re picking up what you’re putting down… #TBT to Glen Rice Krispies #NBACerealpic.twitter.com/bUFYKsogmk', 'We are getting dunk-a-tized this morning in Orlando  #NBACerealspic.twitter.com/SdEo3JPJj2', 'Nothing like starting off your morning with a bowl of Frosted Blakes! #NBACerealspic.twitter.com/2bHDr58cf8', 'We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf']",7,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Cleveland Cavaliers', 'Atlanta Hawks', 'Charlotte Hornets', 'Orlando Magic', 'LA Clippers', 'Dallas Mavericks', 'Denver Nuggets']",7
26,"Six quick points for the good guys!

#Nuggets",nuggets,LAClippers,"['Six quick points for the good guys!\n\n#Nuggets', ""@nuggets You're the bad guys and you know it!"", '@LAClippers quiet over there!']",3,"['24 Nov 2015', '24 Nov 2015', '24 Nov 2015']","['Denver Nuggets', 'LA Clippers', 'Denver Nuggets']",3
27,Which hashtag do you use more frequently?,nuggets,LAClippers,"['Which hashtag do you use more frequently?', '#ItTakesEVerything', 'we see what you did there... ']",3,"['Feb 2 2017', 'Feb 2 2017', 'Feb 2 2017']","['Denver Nuggets', 'LA Clippers', 'Denver Nuggets']",3
28,"Today is a gameday. 

Will you be joining us at Pepsi Center tonight? #Nuggetspic.twitter.com/w0ZoLJ9lif",nuggets,WashWizards,"['Today is a gameday. \n\nWill you be joining us at Pepsi Center tonight? #Nuggetspic.twitter.com/w0ZoLJ9lif', ""@denvernuggets we will be, we're also heading to L.A. after the game if you need a ride"", ""@WashWizards well isn't that convenient. We'll bring some snacks!""]",3,"['25 Jan 2015', '25 Jan 2015', '25 Jan 2015']","['Denver Nuggets', 'Washington Wizards', 'Denver Nuggets']",3
29,BRUH.pic.twitter.com/eAoUE3Uumz,nuggets,WashWizards,"['BRUH.pic.twitter.com/eAoUE3Uumz', 'sry, reflexpic.twitter.com/rNKivy6Ma3', '']",3,"['Mar 8 2017', 'Mar 8 2017', 'Mar 8 2017']","['Denver Nuggets', 'Washington Wizards', 'Denver Nuggets']",3
30,"Waiting on @NBA season like... 

#IsItOctoberYetpic.twitter.com/bKci9WTkZm",nuggets,spurs,"['Waiting on @NBA season like... \n\n#IsItOctoberYetpic.twitter.com/bKci9WTkZm', 'samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4"", '  season comi\n#IsItOctoberYetpic.twitter.com/PLHZITyhaV', '#ICantWait. #IsItOctoberYetpic.twitter.com/PHGKxkJGYI', 'Not  enough. #IsItOctoberYetpic.twitter.com/SqWkkewrBV', '*looks at calendar*pic.twitter.com/LUkLSZ1Nzg', 'We just did the same thing.. #IsItOctoberYetpic.twitter.com/NZ08P4E3cd']",9,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['San Antonio Spurs', 'Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics', 'Atlanta Hawks', 'Detroit Pistons', 'LA Clippers', 'Cleveland Cavaliers', 'Denver Nuggets']",9
31,"Shout out @Sixers @trailblazers @suns & @ATLHawks for a fun night on Twitter

Yes, we're talking about #NBAMusicians:http://bit.ly/NBAMusicians ",nuggets,Suns,"[""Shout out @Sixers @trailblazers @suns & @ATLHawks for a fun night on Twitter\n\nYes, we're talking about #NBAMusicians:http://bit.ly/NBAMusicians\xa0"", '@warriors @Sixers @trailblazers @Suns Fun indeed. More nights like those in the future please!', ""@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?"", ""@Suns @ATLHawks @warriors @Sixers @trailblazers Can't every day be #HashtagGame day?"", "".@Sixers @ATLHawks @warriors @trailblazers It can be but eventually we're going to get down to #NBAVegetables or #NBAKitchenAppliances."", '@Suns @Sixers @warriors @trailblazers Kale Korver. #NBAVegetables (See, it CAN work)', '.@ATLHawks @Sixers @warriors @trailblazers Gerald Green Beans #NBAVegetables \n\nSee what you made us do.', '@Suns @Sixers @warriors @trailblazerspic.twitter.com/asGAFfkQ2W', '@ATLHawks @Suns @Sixers @warriors @trailblazers cauli-Afflalo-ur.\n\n(Consider this our RSVP to the next game.) #NBAVegetables']",9,"['23 Jul 2014', '23 Jul 2014', '23 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014']","['Golden State Warriors', 'Atlanta Hawks', 'Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Atlanta Hawks', 'Phoenix Suns', 'Atlanta Hawks', 'Denver Nuggets']",9
32,"Len and Plumlee's Ice Cream. #NBASweets 

Bonus:flavor Triple Caramel Dunk",nuggets,Suns,"[""Len and Plumlee's Ice Cream. #NBASweets \n\nBonus:flavor Triple Caramel Dunk"", '@Suns Reach alert…', ""@Sixers They can't all be gold."", '@Suns @Sixers yes, yes they can.', ""@denvernuggets @Sixers You obviously haven't read through the hashtag. #NBASweets"", ""@Suns you're not you when you're hungry. #NBASweets""]",6,"['6 Aug 2014', '6 Aug 2014', '6 Aug 2014', '6 Aug 2014', '6 Aug 2014', '6 Aug 2014']","['Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Denver Nuggets', 'Phoenix Suns', 'Denver Nuggets']",6
33,. @MookMorris2 hits the half court buzzer beat at the end of the 1st and your Suns lead it 35-26! #SunsAtNuggets,nuggets,Suns,"['. @MookMorris2 hits the half court buzzer beat at the end of the 1st and your Suns lead it 35-26! #SunsAtNuggets', '@Suns we’ll hand it to you, that buzzer beater was pretty cool.']",2,"['25 Feb 2015', '25 Feb 2015']","['Phoenix Suns', 'Denver Nuggets']",2
34,"It didn't count, foul before the shot, but this deserves to be seen anyways! #SunsAtNuggetspic.twitter.com/DDqzghjQtZ",nuggets,Suns,"[""It didn't count, foul before the shot, but this deserves to be seen anyways! #SunsAtNuggetspic.twitter.com/DDqzghjQtZ"", '@Suns no doubt...\n\nIt was still impressive!']",2,"['10 Mar 2016', '10 Mar 2016']","['Phoenix Suns', 'Denver Nuggets']",2
35,"Orange Slices #NBASweets

It just fits our brand.",nuggets,Suns,"['Orange Slices #NBASweets\n\nIt just fits our brand.', ""@Suns This is why we don't like going over to your house, Suns…"", '@Sixers @Suns they probably give away toothbrushes on Halloween.', ""@denvernuggets @Sixers Bring a stronger candy game. We're not talking fruit. #NBASweetspic.twitter.com/wpvPhCWywC"", '@Suns @Sixers mmmmmmkay.']",5,"['6 Aug 2014', '6 Aug 2014', '6 Aug 2014', '6 Aug 2014', '6 Aug 2014']","['Phoenix Suns', 'Philadelphia 76ers', 'Denver Nuggets', 'Phoenix Suns', 'Denver Nuggets']",5
36,Can we do the fun tweets now or https://twitter.com/anonymous2384/status/922589279150276612 …,nuggets,Suns,"['Can we do the fun tweets now or https://twitter.com/anonymous2384/status/922589279150276612\xa0…', 'There will be no fun on NBA twitter.', 'None?', 'Deleted it so fun is allowed again.pic.twitter.com/PaSVAglufK']",4,"['Oct 23 2017', 'Oct 23 2017', 'Oct 23 2017', 'Oct 23 2017']","['Philadelphia 76ers', 'Denver Nuggets', 'Phoenix Suns', 'Denver Nuggets']",4
37,"The irony that we're playing the Suns during a blizzard is not lost on us.

#Nuggets",nuggets,Suns,"[""The irony that we're playing the Suns during a blizzard is not lost on us.\n\n#Nuggets"", '@denvernuggets Blizzard?pic.twitter.com/etYNsDFgyC', '@Suns tewdilly.']",3,"['25 Feb 2015', '25 Feb 2015', '25 Feb 2015']","['Denver Nuggets', 'Phoenix Suns', 'Denver Nuggets']",3
38,@denvernuggets We have to deduct points since you didn't play Manimal House. #NBAMovies,nuggets,Suns,"[""@denvernuggets We have to deduct points since you didn't play Manimal House. #NBAMovies"", '@Suns not so fast! We have a better one coming.']",2,"['20 Aug 2014', '20 Aug 2014']","['Phoenix Suns', 'Denver Nuggets']",2
39,"Shout out @Sixers @trailblazers @suns & @ATLHawks for a fun night on Twitter

Yes, we're talking about #NBAMusicians:http://bit.ly/NBAMusicians ",nuggets,Warriors,"[""Shout out @Sixers @trailblazers @suns & @ATLHawks for a fun night on Twitter\n\nYes, we're talking about #NBAMusicians:http://bit.ly/NBAMusicians\xa0"", '@warriors @Sixers @trailblazers @Suns Fun indeed. More nights like those in the future please!', ""@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?"", ""@Suns @ATLHawks @warriors @Sixers @trailblazers Can't every day be #HashtagGame day?"", "".@Sixers @ATLHawks @warriors @trailblazers It can be but eventually we're going to get down to #NBAVegetables or #NBAKitchenAppliances."", '@Suns @Sixers @warriors @trailblazers Kale Korver. #NBAVegetables (See, it CAN work)', '.@ATLHawks @Sixers @warriors @trailblazers Gerald Green Beans #NBAVegetables \n\nSee what you made us do.', '@Suns @Sixers @warriors @trailblazerspic.twitter.com/asGAFfkQ2W', '@ATLHawks @Suns @Sixers @warriors @trailblazers cauli-Afflalo-ur.\n\n(Consider this our RSVP to the next game.) #NBAVegetables']",9,"['23 Jul 2014', '23 Jul 2014', '23 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014']","['Golden State Warriors', 'Atlanta Hawks', 'Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Atlanta Hawks', 'Phoenix Suns', 'Atlanta Hawks', 'Denver Nuggets']",9
40,"Shout out @Sixers @trailblazers @suns & @ATLHawks for a fun night on Twitter

Yes, we're talking about #NBAMusicians:http://bit.ly/NBAMusicians ",nuggets,ATLHawks,"[""Shout out @Sixers @trailblazers @suns & @ATLHawks for a fun night on Twitter\n\nYes, we're talking about #NBAMusicians:http://bit.ly/NBAMusicians\xa0"", '@warriors @Sixers @trailblazers @Suns Fun indeed. More nights like those in the future please!', ""@ATLHawks @warriors @Sixers @trailblazers Should be league mandate that we play #HashtagGame at least once a month. Who's got the next one?"", ""@Suns @ATLHawks @warriors @Sixers @trailblazers Can't every day be #HashtagGame day?"", "".@Sixers @ATLHawks @warriors @trailblazers It can be but eventually we're going to get down to #NBAVegetables or #NBAKitchenAppliances."", '@Suns @Sixers @warriors @trailblazers Kale Korver. #NBAVegetables (See, it CAN work)', '.@ATLHawks @Sixers @warriors @trailblazers Gerald Green Beans #NBAVegetables \n\nSee what you made us do.', '@Suns @Sixers @warriors @trailblazerspic.twitter.com/asGAFfkQ2W', '@ATLHawks @Suns @Sixers @warriors @trailblazers cauli-Afflalo-ur.\n\n(Consider this our RSVP to the next game.) #NBAVegetables']",9,"['23 Jul 2014', '23 Jul 2014', '23 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014', '24 Jul 2014']","['Golden State Warriors', 'Atlanta Hawks', 'Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Atlanta Hawks', 'Phoenix Suns', 'Atlanta Hawks', 'Denver Nuggets']",9
41,"Waiting on @NBA season like... 

#IsItOctoberYetpic.twitter.com/bKci9WTkZm",nuggets,ATLHawks,"['Waiting on @NBA season like... \n\n#IsItOctoberYetpic.twitter.com/bKci9WTkZm', 'samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4"", '  season comi\n#IsItOctoberYetpic.twitter.com/PLHZITyhaV', '#ICantWait. #IsItOctoberYetpic.twitter.com/PHGKxkJGYI', 'Not  enough. #IsItOctoberYetpic.twitter.com/SqWkkewrBV', '*looks at calendar*pic.twitter.com/LUkLSZ1Nzg', 'We just did the same thing.. #IsItOctoberYetpic.twitter.com/NZ08P4E3cd']",9,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['San Antonio Spurs', 'Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics', 'Atlanta Hawks', 'Detroit Pistons', 'LA Clippers', 'Cleveland Cavaliers', 'Denver Nuggets']",9
42,So THIS is how the Kings felt on Monday?,nuggets,ATLHawks,"['So THIS is how the Kings felt on Monday?', '@ATLHawks here, we’ll tag the @SacramentoKings for you… #subtweet', ""@denvernuggets @SacramentoKings Thanks. Apparently the game isn't the only thing we're struggling with tonight."", '@ATLHawks @SacramentoKings it happens to the best of us.\n\n(Literally, obviously.)']",4,"['11 Mar 2015', '11 Mar 2015', '11 Mar 2015', '11 Mar 2015']","['Atlanta Hawks', 'Denver Nuggets', 'Atlanta Hawks', 'Denver Nuggets']",4
43,"You know that feeling when everything is just going your way?

We feel that. Right now. And it’s awesome. #Nuggets",nuggets,ATLHawks,"['You know that feeling when everything is just going your way?\n\nWe feel that. Right now. And it’s awesome. #Nuggets', '@denvernuggets Can we borrow some points for the rest of our trip?', '@ATLHawks talk to us after the buzzer...']",3,"['11 Mar 2015', '11 Mar 2015', '11 Mar 2015']","['Denver Nuggets', 'Atlanta Hawks', 'Denver Nuggets']",3
