,0,1,2,3,4,5,6,7
10,"Stay dry while the Wine & Gold make it RAIN in Week 3’s TOP PLAYS. 
 
[WATCH]: http://ow.ly/EpVCP  #CavsTVpic.twitter.com/G6aK8sVqPU",ATLHawks,cavs,"['Stay dry while the Wine & Gold make it RAIN in Week 3’s TOP PLAYS. \n \n[WATCH]: http://ow.ly/EpVCP\xa0 #CavsTVpic.twitter.com/G6aK8sVqPU', '@cavs #StillTooSoon']",2,"['17 Nov 2014', '17 Nov 2014']","['Cleveland Cavaliers', 'Atlanta Hawks']",2
11,"In case you missed it.

Korver Kounter:

pic.twitter.com/jXANOtNbCG",ATLHawks,cavs,"['In case you missed it.\n\nKorver Kounter:\n\npic.twitter.com/jXANOtNbCG', 'Thought we were friends...']",2,"['Mar 3 2017', 'Mar 3 2017']","['Cleveland Cavaliers', 'Atlanta Hawks']",2
12,If the @ATLHawks beat the @cavs I will eat my hat,ATLHawks,cavs,"['If the @ATLHawks beat the @cavs I will eat my hat', 'Swear?']",2,"['Nov 5 2017', 'Nov 5 2017']","[""Joely T. Goode and the T stands for 'Tweet'"", 'Atlanta Hawks']",2
13,"Season Recap:

",ATLHawks,cavs,"['Season Recap:\n\n', '', 'Sorry?']",3,"['25 Nov 2016', '25 Nov 2016', '25 Nov 2016']","['Atlanta Hawks', 'Cleveland Cavaliers', 'Atlanta Hawks']",3
14,"  ALL 30 NBA TWITTER ACCOUNTS, RANKED 
http://trib.al/iMi82hF pic.twitter.com/6pUBjWOzoY",ATLHawks,cavs,"['  ALL 30 NBA TWITTER ACCOUNTS, RANKED \nhttp://trib.al/iMi82hF\xa0pic.twitter.com/6pUBjWOzoY', 'No. 10: @HoustonRockets\n Tweet:https://twitter.com/HoustonRockets/status/862100010632138752\xa0…', 'No. 9: Cleveland @cavs\n  Tweet https://twitter.com/cavs/status/853340437393932288\xa0…', 'No 8: Golden State @warriors\n  tweet https://twitter.com/warriors/status/830449341466812417\xa0…', 'No. 7: @ATLHawks\n tweet https://twitter.com/ATLHawks/status/834137311034081281\xa0…', 'pic.twitter.com/8HjUs1fSAw']",6,"['May 25 2017', 'May 25 2017', 'May 25 2017', 'May 25 2017', 'May 25 2017', 'May 25 2017']","['Complex Sports', 'Complex Sports', 'Complex Sports', 'Complex Sports', 'Complex Sports', 'Atlanta Hawks']",6
15,"Hold up, hold up, hold up. This wasn’t part of the terms? We gotta rekindle this, fam. 


#DefendtheLandhttps://twitter.com/atlhawks/status/817933966560792576 …",ATLHawks,cavs,"['Hold up, hold up, hold up. This wasn’t part of the terms? We gotta rekindle this, fam. \n\n\n#DefendtheLandhttps://twitter.com/atlhawks/status/817933966560792576\xa0…', ""Don't be the second team to break our hearts tonight guys.""]",2,"['Jan 13 2017', 'Jan 13 2017']","['Cleveland Cavaliers', 'Atlanta Hawks']",2
16,"One key to #CavsHawks tonight? Lockdown the Kyle Korver Kounter.

@CavsJoeG’s 5 KEYS: http://ow.ly/G3Tm3 pic.twitter.com/Us94cL5jrw",ATLHawks,cavs,"['One key to #CavsHawks tonight? Lockdown the Kyle Korver Kounter.\n\n@CavsJoeG’s 5 KEYS: http://ow.ly/G3Tm3\xa0pic.twitter.com/Us94cL5jrw', '@cavs No way Jose! ']",2,"['17 Dec 2014', '17 Dec 2014']","['Cleveland Cavaliers', 'Atlanta Hawks']",2
17,"No thank you.

RT @ESPNNBA: Watch: See @cavs sink 11 straight 3-pointers to start rout of @ATLHawks. http://bit.ly/1x7Eydu ",ATLHawks,cavs,"['No thank you.\n\nRT @ESPNNBA: Watch: See @cavs sink 11 straight 3-pointers to start rout of @ATLHawks. http://bit.ly/1x7Eydu\xa0', '@ATLHawks #TooSoon, @ESPNNBA', ""@cavs Oh so NOW you're nice? ;)""]",3,"['15 Nov 2014', '15 Nov 2014', '15 Nov 2014']","['Atlanta Hawks', 'Cleveland Cavaliers', 'Atlanta Hawks']",3
18,".@cavs you don't text, you don't call, and then you expect me to just drop everything when you come back?",ATLHawks,cavs,"["".@cavs you don't text, you don't call, and then you expect me to just drop everything when you come back?"", ""Oops... #awkward RT @Rlynch1989: @cavs you don't text, you don't call, and then you expect me to just drop everything when you come back?"", ""@cavs Someone's got relationship issues..."", '@ATLHawks #CuffingSeason', '@cavs Is he gonna be jealous when we hang out tomorrow?']",5,"['14 Nov 2014', '14 Nov 2014', '14 Nov 2014', '14 Nov 2014', '14 Nov 2014']","['Ryan Lynch', 'Cleveland Cavaliers', 'Atlanta Hawks', 'Cleveland Cavaliers', 'Atlanta Hawks']",5
19,"On this day in 2009:

The squad sweeps the Hawks, with Big Z posting 14 points & 11 boards.

MORE #CavsHistory: http://on.nba.com/2qKeF7L  #TBTpic.twitter.com/HZw8yENTES",ATLHawks,cavs,"['On this day in 2009:\n\nThe squad sweeps the Hawks, with Big Z posting 14 points & 11 boards.\n\nMORE #CavsHistory: http://on.nba.com/2qKeF7L\xa0 #TBTpic.twitter.com/HZw8yENTES', 'Is this really necessary guys? ']",2,"['May 11 2017', 'May 11 2017']","['Cleveland Cavaliers', 'Atlanta Hawks']",2
20,"Korver Kounter:



#Trees4Threes | #CavsNets",ATLHawks,cavs,"['Korver Kounter:\n\n\n\n#Trees4Threes | #CavsNets', 'wyd', 'providing oxygen ¯\\_(?)_/¯', 'pic.twitter.com/7MTMscNs08']",4,"['Nov 22 2017', 'Nov 22 2017', 'Nov 22 2017', 'Nov 22 2017']","['Cleveland Cavaliers', 'Atlanta Hawks', 'Cleveland Cavaliers', 'Atlanta Hawks']",4
21," Remember this? 
Vote for Victor!
RT this
Post on social w/Victor Oladipo #DunkOfTheYear
Online: http://www.nba.com/NBAAwards/vote pic.twitter.com/uZpTTNIlrM",ATLHawks,okcthunder,"[' Remember this? \nVote for Victor!\nRT this\nPost on social w/Victor Oladipo #DunkOfTheYear\nOnline: http://www.nba.com/NBAAwards/vote\xa0pic.twitter.com/uZpTTNIlrM', ""Nope, don't remember. Must not have happened...""]",2,"['May 3 2017', 'May 3 2017']","['OKC THUNDER', 'Atlanta Hawks']",2
22,"Fans nailed it!
Victor ladipo! #DunkoftheYear #NBAAwardspic.twitter.com/U2p8F98pgn",ATLHawks,okcthunder,"['Fans nailed it!\nVictor ladipo! #DunkoftheYear #NBAAwardspic.twitter.com/U2p8F98pgn', '']",2,"['Jun 27 2017', 'Jun 27 2017']","['OKC THUNDER', 'Atlanta Hawks']",2
23,Two smokin' hot teams meet on a @verizon High Voltage Night as we host the @celtics at 7:30 ET. Ticket offers to follow in this thread pic.twitter.com/qq6zOLsFFC,ATLHawks,celtics,"[""Two smokin' hot teams meet on a @verizon High Voltage Night as we host the @celtics at 7:30 ET. Ticket offers to follow in this thread pic.twitter.com/qq6zOLsFFC"", 'Who is the other smokin hot team ?', ""Boston.  They've won 14 in a row.""]",3,"['Nov 18 2017', 'Nov 18 2017', 'Nov 18 2017']","['Atlanta Hawks', 'KAP10', 'Atlanta Hawks']",3
24,"Coming off a W yesterday, we're back home tonight to face the East-leading @celtics, presented by @GradyHealth!

Ticket offers in thread pic.twitter.com/V4wy3NxBBH",ATLHawks,celtics,"[""Coming off a W yesterday, we're back home tonight to face the East-leading @celtics, presented by @GradyHealth!\n\nTicket offers in thread pic.twitter.com/V4wy3NxBBH"", 'Tonight is a @ChickfilA Fan Night! Get 4 tickets AND 4 meals using this link: http://bit.ly/2hKMYX1\xa0pic.twitter.com/9Y7BBSLGz6', 'Will you have giveaways?', ""Yes! Magnetic schedules tonight if you're here early enough.""]",4,"['Nov 6 2017', 'Nov 6 2017', 'Nov 6 2017', 'Nov 6 2017']","['Atlanta Hawks', 'Atlanta Hawks', 'nikola64777', 'Atlanta Hawks']",4
25,"Going to the @ATLHawks vs @celtics game, tonight at @PhilipsArena. Got my son’s outfit picked out but what am I to wear? 
#basketball #Hawks #Celtics",ATLHawks,celtics,"['Going to the @ATLHawks vs @celtics game, tonight at @PhilipsArena. Got my son’s outfit picked out but what am I to wear? \n#basketball #Hawks #Celtics', 'A Hawks jersey obviously']",2,"['Nov 18 2017', 'Nov 18 2017']","['The Gambler', 'Atlanta Hawks']",2
26,"Pro: Got my dad tickets to a @celtics game for Christmas
Con: It's against the @ATLHawks",ATLHawks,celtics,"[""Pro: Got my dad tickets to a @celtics game for Christmas\nCon: It's against the @ATLHawks"", ""Pro: After we win maybe he'll be a Hawks fan"", 'pic.twitter.com/JTOgW1n0AU', ""#HawksTwitter got Hawk'd"", 'Last season in Boston: Undefeated\nLast playoff game in Boston: Win\nLast seven games in Boston:  4-3\n\n¯\\_(?)_/¯', 'pic.twitter.com/uBzAlBLx1w', 'pic.twitter.com/ODiGisoiKu']",7,"['Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017', 'Nov 10 2017']","['Matt Fiedler', 'Atlanta Hawks', 'Boston Celtics', '\xa0?7Up_Sports_Rant\xa0??', 'Atlanta Hawks', 'Boston Celtics', 'Atlanta Hawks']",7
27,Isaiah Thomas. Enough said. #NBAVotepic.twitter.com/XknxstRrjY,ATLHawks,celtics,"['Isaiah Thomas. Enough said. #NBAVotepic.twitter.com/XknxstRrjY', 'Too soon.']",2,"['Jan 13 2017', 'Jan 13 2017']","['Boston Celtics', 'Atlanta Hawks']",2
28,Do you like Brad's choice to start Jerryd Bayless tonight? Why or why not? Answer w/ #AMEXCeltics & it could wind up on Home Court Advantage,ATLHawks,celtics,"[""Do you like Brad's choice to start Jerryd Bayless tonight? Why or why not? Answer w/ #AMEXCeltics & it could wind up on Home Court Advantage"", '@celtics If he scores zero points, then yes. #AMEXCeltics']",2,"['26 Feb 2014', '26 Feb 2014']","['Boston Celtics', 'Atlanta Hawks']",2
29,The two hottest teams in the NBA meet when the Warriors take on the @Celtics in Boston http://on.nba.com/2AKtit9 ,ATLHawks,celtics,"['The two hottest teams in the NBA meet when the Warriors take on the @Celtics in Boston http://on.nba.com/2AKtit9\xa0', 'Is ""hottest"" not defined by largest +/- in a 24-hour timeframe?']",2,"['Nov 16 2017', 'Nov 16 2017']","['Golden State Warriors', 'Atlanta Hawks']",2
30,"MT ""@ATLHawks On the 25th anniversary of Wilkins vs. Bird, read the memories of those who were there: http://on.nba.com/12MctII "" #BirdvsNique",ATLHawks,celtics,"['MT ""@ATLHawks On the 25th anniversary of Wilkins vs. Bird, read the memories of those who were there: http://on.nba.com/12MctII\xa0"" #BirdvsNique', '@celtics Thanks for the help and retweet yesterday, we appreciate it!']",2,"['22 May 2013', '23 May 2013']","['Boston Celtics', 'Atlanta Hawks']",2
31,Working off the turkey as the @nyknicks make their only visit to Atlanta at 7:30 ET tonight! Ticket offers to follow in this thread pic.twitter.com/FtPaRK2R3S,ATLHawks,NYKnicks,"['Working off the turkey as the @nyknicks make their only visit to Atlanta at 7:30 ET tonight! Ticket offers to follow in this thread pic.twitter.com/FtPaRK2R3S', 'Friday night means Date Night, presented by @SVEDKA! Get 2 tickets AND $24 in free food & drink when you use this link: http://bit.ly/2A7WNWQ\xa0pic.twitter.com/T0YJixAl2e', 'Tonight is also @ChickfilA Fan Night! Get 4 tickets AND 4 Chick-fil-A meals if you buy here: http://bit.ly/2A86ogn\xa0pic.twitter.com/s7tjOulFZC']",3,"['Nov 24 2017', 'Nov 24 2017', 'Nov 24 2017']","['Atlanta Hawks', 'Atlanta Hawks', 'Atlanta Hawks']",3
32,Can any of you tell me what's going on?? @Raptors @ATLHawks @nyknicks @BrooklynNets you're all enemies!,ATLHawks,BrooklynNets,"[""Can any of you tell me what's going on?? @Raptors @ATLHawks @nyknicks @BrooklynNets you're all enemies!"", ""@OutsiderNba @Raptors @nyknicks @BrooklynNets We're from the south...we like everybody :)""]",2,"['6 Aug 2014', '6 Aug 2014']","['Double Dribble', 'Atlanta Hawks']",2
33,"Next stop, ATL.pic.twitter.com/oUb8fm3YXS",ATLHawks,BrooklynNets,"['Next stop, ATL.pic.twitter.com/oUb8fm3YXS', '@BrooklynNets Much more pleasant down here. Safe travels.']",2,"['27 Jan 2015', '27 Jan 2015']","['Brooklyn Nets \xa0??', 'Atlanta Hawks']",2
34,GAME NIGHT. #WeAreBrooklynpic.twitter.com/jIrT30K5Y1,ATLHawks,BrooklynNets,"['GAME NIGHT. #WeAreBrooklynpic.twitter.com/jIrT30K5Y1', '@BrooklynNets Good luck gents']",2,"['5 Dec 2014', '5 Dec 2014']","['Brooklyn Nets \xa0??', 'Atlanta Hawks']",2
35,Brook Lo-PEZ! #NBASweets @BrooklynNetspic.twitter.com/ZbaYpE39pN,ATLHawks,BrooklynNets,"['Brook Lo-PEZ! #NBASweets @BrooklynNetspic.twitter.com/ZbaYpE39pN', 'We see what you did there... RT @MikeKing00: Brook Lo-PEZ! #NBASweets @BrooklynNetspic.twitter.com/srWf9BminL', '@BrooklynNets Very nice!']",3,"['6 Aug 2014', '6 Aug 2014', '6 Aug 2014']","['Mike King', 'Brooklyn Nets \xa0??', 'Atlanta Hawks']",3
36,#Nets with a 13-5 lead over the #Hawks!pic.twitter.com/nICvYVhQWQ,ATLHawks,BrooklynNets,"['#Nets with a 13-5 lead over the #Hawks!pic.twitter.com/nICvYVhQWQ', '@BrooklynNetspic.twitter.com/5XNbXasXLM']",2,"['28 Jan 2015', '28 Jan 2015']","['Brooklyn Nets \xa0??', 'Atlanta Hawks']",2
37,What's going to be the key matchup in tomorrow night's rematch against the @ATLHawks at @BarclaysCenter? #BKNvsATL,ATLHawks,BrooklynNets,"[""What's going to be the key matchup in tomorrow night's rematch against the @ATLHawks at @BarclaysCenter? #BKNvsATL"", '@BrooklynNets @BarclaysCenter Nets interior D vs Josh Smith in his return. #BKNvsATL']",2,"['17 Jan 2013', '17 Jan 2013']","['Brooklyn Nets \xa0??', 'Atlanta Hawks']",2
38,Wafer Alston. Feel free to re-treat this. #NBASweets #Nets #Throwbackpic.twitter.com/gIk9iPzIen,ATLHawks,BrooklynNets,"['Wafer Alston. Feel free to re-treat this. #NBASweets #Nets #Throwbackpic.twitter.com/gIk9iPzIen', '@BrooklynNets Adorable.']",2,"['6 Aug 2014', '6 Aug 2014']","['Brooklyn Nets \xa0??', 'Atlanta Hawks']",2
39,It's #Nets vs. #Hawks today tipping off at 4:30 PM ET. Catch the #NetsSummer action on @NBATV.pic.twitter.com/Q3JRQ1UMrv,ATLHawks,BrooklynNets,"[""It's #Nets vs. #Hawks today tipping off at 4:30 PM ET. Catch the #NetsSummer action on @NBATV.pic.twitter.com/Q3JRQ1UMrv"", ""Let's do this fam""]",2,"['11 Jul 2016', '11 Jul 2016']","['Brooklyn Nets \xa0??', 'Atlanta Hawks']",2
40,When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW,ATLHawks,BrooklynNets,"['When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW', 'Touché']",2,"['Aug 21 2017', 'Aug 21 2017']","['Phoenix Suns', 'Atlanta Hawks']",2
41,Home court advantage. #Nets 18-0 Run in Game 3 is our #4 Top Moment of the season: http://on.nba.com/1I9zJSK pic.twitter.com/EIIBjXUB7q,ATLHawks,BrooklynNets,"['Home court advantage. #Nets 18-0 Run in Game 3 is our #4 Top Moment of the season: http://on.nba.com/1I9zJSK\xa0pic.twitter.com/EIIBjXUB7q', '@BrooklynNetspic.twitter.com/V78tD3JH6V']",2,"['19 Jun 2015', '19 Jun 2015']","['Brooklyn Nets \xa0??', 'Atlanta Hawks']",2
42,"Good way to start. #Pelicans lead the Hawks 55-42 after 2. @AntDavis23 19p/7r, @TheofficialEG10 10p, @TyrekeEvans 8p/6a/3r #TakeFlight",ATLHawks,PelicansNBA,"['Good way to start. #Pelicans lead the Hawks 55-42 after 2. @AntDavis23 19p/7r, @TheofficialEG10 10p, @TyrekeEvans 8p/6a/3r #TakeFlight', '.@PelicansNBApic.twitter.com/2YZ3lyPQJg']",2,"['2 Feb 2015', '2 Feb 2015']","['New Orleans Pelicans', 'Atlanta Hawks']",2
43,.@Jrue_Holiday11 for 3! He's got a game high 18!pic.twitter.com/3BJezeSf7W,ATLHawks,PelicansNBA,"["".@Jrue_Holiday11 for 3! He's got a game high 18!pic.twitter.com/3BJezeSf7W"", ""So he's good for the night right?""]",2,"['Jan 5 2017', 'Jan 5 2017']","['New Orleans Pelicans', 'Atlanta Hawks']",2
44,"RIP, 19pic.twitter.com/e0PIYhGM53",ATLHawks,PelicansNBA,"['RIP, 19pic.twitter.com/e0PIYhGM53', '@ATLHawks -pic.twitter.com/J4O6X7qMVU', '@PelicansNBApic.twitter.com/SKaJeYJXWT']",3,"['3 Feb 2015', '3 Feb 2015', '3 Feb 2015']","['Atlanta Hawks', 'New Orleans Pelicans', 'Atlanta Hawks']",3
45,Sit back and enjoy! RT @ATLHawks: Well Anthony Davis is in midseason form. Yikes.,ATLHawks,PelicansNBA,"['Sit back and enjoy! RT @ATLHawks: Well Anthony Davis is in midseason form. Yikes.', '@PelicansNBA Not gonna lie...we kinda did.']",2,"['6 Oct 2014', '6 Oct 2014']","['New Orleans Pelicans', 'Atlanta Hawks']",2
46,"We wanna play too...
Jrue and a Half Men #NBASitcomspic.twitter.com/sopemO0CAd",ATLHawks,PelicansNBA,"['We wanna play too...\nJrue and a Half Men #NBASitcomspic.twitter.com/sopemO0CAd', '@PelicansNBA Very nice! Welcome to the party!!']",2,"['24 Jul 2014', '24 Jul 2014']","['New Orleans Pelicans', 'Atlanta Hawks']",2
47,"First thought: if @PelicansNBA lose to the @ATLHawks bc the ghost of Marco drops 30, there is no (basketball) god #LockedOnPelicans #DoItBig",ATLHawks,PelicansNBA,"['First thought: if @PelicansNBA lose to the @ATLHawks bc the ghost of Marco drops 30, there is no (basketball) god #LockedOnPelicans #DoItBig', 'First thought: if @PelicansNBA lose to the @ATLHawks bc the ghost of Marco drops 30, there is no (basketball) god #LockedOnPelicans #DoItBig #Get_Free_Access @ https://goo.gl/gkfr6j\xa0', '""the ghost of Marco"" is shooting 44% from three this season and averaging a career-high in points. Just sayin\'...']",3,"['Nov 13 2017', 'Nov 13 2017', 'Nov 13 2017']","['Jermaine L. Smith', 'NCAA Live Stream', 'Atlanta Hawks']",3
48,"Pelicans 6-6 from three this quarter.

¯\_(?)_/¯",ATLHawks,PelicansNBA,"['Pelicans 6-6 from three this quarter.\n\n¯\\_(?)_/¯', '@ATLHawks -pic.twitter.com/XeNBq0GvPA', '@PelicansNBApic.twitter.com/6LbrjWir1L']",3,"['11 Nov 2015', '11 Nov 2015', '11 Nov 2015']","['Atlanta Hawks', 'New Orleans Pelicans', 'Atlanta Hawks']",3
49,".@spurs are 26-0 at home, matching 1977-78 @TrailBlazers for 4th-longest home win streak to start a season in @NBAHistory. #ELIAS",ATLHawks,PelicansNBA,"['.@spurs are 26-0 at home, matching 1977-78 @TrailBlazers for 4th-longest home win streak to start a season in @NBAHistory. #ELIAS', ""@nbastats @spurs @NBAHistory Don't let them break the record, @PelicansNBA"", '@trailblazers @nbastats @spurs @NBAHistory - We like breaking streaks. Right, @ATLHawks?', '@PelicansNBA @nbastats @spurs @NBAHistory @ATLHawkspic.twitter.com/9z5g5eWUWm', '.@trailblazers @PelicansNBA @nbastats @spurs @NBAHistorypic.twitter.com/GvhAldJWUR']",5,"['2 Feb 2016', '2 Feb 2016', '2 Feb 2016', '2 Feb 2016', '2 Feb 2016']","['NBA.com/Stats', 'Trail Blazers', 'New Orleans Pelicans', 'Trail Blazers', 'Atlanta Hawks']",5
50,Looks like some new signs are going up around #NOLA tomorrow!pic.twitter.com/Fef81IMfmW,ATLHawks,PelicansNBA,"['Looks like some new signs are going up around #NOLA tomorrow!pic.twitter.com/Fef81IMfmW', '@PelicansNBApic.twitter.com/5hUbNgbc7r']",2,"['2 Feb 2015', '2 Feb 2015']","['New Orleans Pelicans', 'Atlanta Hawks']",2
51,He's back... #DoItBigpic.twitter.com/Q0BoFx15G6,ATLHawks,PelicansNBA,"[""He's back... #DoItBigpic.twitter.com/Q0BoFx15G6"", '*hat tip']",2,"['Nov 13 2017', 'Nov 13 2017']","['New Orleans Pelicans', 'Atlanta Hawks']",2
52,With @DWilkins21 and @PierreTPelican at @FirstTake! #NBAAllStar #Pelicanspic.twitter.com/ZZxtGEKPDp,ATLHawks,PelicansNBA,"['With @DWilkins21 and @PierreTPelican at @FirstTake! #NBAAllStar #Pelicanspic.twitter.com/ZZxtGEKPDp', '']",2,"['Feb 17 2017', 'Feb 17 2017']","['Pelicans Dance Team', 'Atlanta Hawks']",2
53,Sonics fan seeking new favorite NBA team. I've narrowed my list down to @Timberwolves @Sixers @Pacers @Bucks @PelicansNBA @ATLHawks,ATLHawks,PelicansNBA,"[""Sonics fan seeking new favorite NBA team. I've narrowed my list down to @Timberwolves @Sixers @Pacers @Bucks @PelicansNBA @ATLHawks"", 'pick us!pic.twitter.com/hkxxZyHVpa', ""What's up, @clarknova11? @ATLHawks @Sixers @Pacers @Bucks @PelicansNBApic.twitter.com/f2OTdhgive"", ""There's only  right answer here, @clarknova11. @Timberwolves @ATLHawks @Pacers @Bucks @PelicansNBApic.twitter.com/6rYLfgTzeM"", 'we keep it  tho. #justsayingpic.twitter.com/nmkGYTluOz', 'woah, woah, woah ... who invited these guys']",6,"['17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016']","['Jeremy', 'Atlanta Hawks', 'Timberwolves', 'Philadelphia 76ers', 'LA Clippers', 'Atlanta Hawks']",6
54,"No photoshop needed.

#NBASuperHeroes (courtesy of Mr. @ryananderson33 aka Batman) http://bit.ly/1nIVsuR  |pic.twitter.com/KFtxkrz7kS",ATLHawks,PelicansNBA,"['No photoshop needed.\n\n#NBASuperHeroes (courtesy of Mr. @ryananderson33 aka Batman) http://bit.ly/1nIVsuR\xa0 |pic.twitter.com/KFtxkrz7kS', ""@PelicansNBA Very nice. Although you seem to be implying that the other photos in this discussion aren't original... ;)""]",2,"['30 Jul 2014', '30 Jul 2014']","['New Orleans Pelicans', 'Atlanta Hawks']",2
55,#Pelicans look to end @ATLHawks Ws - currently the NBA's longest active streak - yet again. http://on.nba.com/1RzrW6X pic.twitter.com/Wkv9BNiKlC,ATLHawks,PelicansNBA,"[""#Pelicans look to end @ATLHawks Ws - currently the NBA's longest active streak - yet again. http://on.nba.com/1RzrW6X\xa0pic.twitter.com/Wkv9BNiKlC"", '@PelicansNBA ']",2,"['5 Nov 2015', '5 Nov 2015']","['New Orleans Pelicans', 'Atlanta Hawks']",2
56,We're joining other teams in this week's NBA #HashtagGame.  Ready for #NBAMovies?,ATLHawks,Pacers,"[""We're joining other teams in this week's NBA #HashtagGame.  Ready for #NBAMovies?"", '@Pacers Welcome aboard friends!']",2,"['20 Aug 2014', '20 Aug 2014']","['Indiana Pacers', 'Atlanta Hawks']",2
57,Sonics fan seeking new favorite NBA team. I've narrowed my list down to @Timberwolves @Sixers @Pacers @Bucks @PelicansNBA @ATLHawks,ATLHawks,Pacers,"[""Sonics fan seeking new favorite NBA team. I've narrowed my list down to @Timberwolves @Sixers @Pacers @Bucks @PelicansNBA @ATLHawks"", 'pick us!pic.twitter.com/hkxxZyHVpa', ""What's up, @clarknova11? @ATLHawks @Sixers @Pacers @Bucks @PelicansNBApic.twitter.com/f2OTdhgive"", ""There's only  right answer here, @clarknova11. @Timberwolves @ATLHawks @Pacers @Bucks @PelicansNBApic.twitter.com/6rYLfgTzeM"", 'we keep it  tho. #justsayingpic.twitter.com/nmkGYTluOz', 'woah, woah, woah ... who invited these guys']",6,"['17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016', '17 Jun 2016']","['Jeremy', 'Atlanta Hawks', 'Timberwolves', 'Philadelphia 76ers', 'LA Clippers', 'Atlanta Hawks']",6
