,0,1,2,3,4,5,6,7
46,Still no Fresh Prince on @sixers roster? At least the Fresh Princes of US Air are in Philly tonight. #SunsAt76erspic.twitter.com/g98Riyo8Ac,Sixers,Suns,"['Still no Fresh Prince on @sixers roster? At least the Fresh Princes of US Air are in Philly tonight. #SunsAt76erspic.twitter.com/g98Riyo8Ac', '@Suns Close enough.pic.twitter.com/QA73JodjtV', ""@Sixers We see what you did there. We're good with the comparison as long as there's none of this tonight,pic.twitter.com/5k00wyAAeq"", ""@Suns Can't make any promises.pic.twitter.com/6Enuh1yfUx""]",4,"['21 Nov 2014', '21 Nov 2014', '21 Nov 2014', '21 Nov 2014']","['Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Philadelphia 76ers']",4
47,If @alexlen were on Twitter tonight this is what he'd be doing. #Blocked #SunsVs76erspic.twitter.com/tiYXf3Dhs4,Sixers,Suns,"[""If @alexlen were on Twitter tonight this is what he'd be doing. #Blocked #SunsVs76erspic.twitter.com/tiYXf3Dhs4"", '@Suns Wow rude.']",2,"['2 Jan 2015', '2 Jan 2015']","['Phoenix Suns', 'Philadelphia 76ers']",2
48,Lunch plans set: Get 50% off your @PapaJohns order today with code SIXERS when you order online.,Sixers,Suns,"['Lunch plans set: Get 50% off your @PapaJohns order today with code SIXERS when you order online.', ""@Sixers We're in Philly can we take advantage? Our fans back in Phoenix are getting the same @PapaJohns deal today but we're missing out."", '@Suns 1) Welcome to Philly, 2) PIZZA FOR EVERYONE. ']",3,"['20 Nov 2014', '20 Nov 2014', '20 Nov 2014']","['Philadelphia 76ers', 'Phoenix Suns', 'Philadelphia 76ers']",3
49,Facebook is down?pic.twitter.com/8FlnVhM6E0,Sixers,Suns,"['Facebook is down?pic.twitter.com/8FlnVhM6E0', ""@Suns It's back!pic.twitter.com/zsMnWRAcrO""]",2,"['3 Sep 2014', '3 Sep 2014']","['Phoenix Suns', 'Philadelphia 76ers']",2
50,"Let's make it a streak.

 @CSNPhilly / #LeaguePass
 @975TheFanatic
 http://Sixers.com pic.twitter.com/89tle7ekZW",Sixers,Suns,"[""Let's make it a streak.\n\n @CSNPhilly / #LeaguePass\n @975TheFanatic\n http://Sixers.com\xa0pic.twitter.com/89tle7ekZW"", ""@Sixers Watch out. If the Blazers don't get you the dysentery or forging the river might."", '@Suns Many wagons fail to make it through Oregon, We gotta be on-point tonight.', ""@Sixers Just do what we used to do with the Oregon Trail and press CTRL-ALT-DEL if you aren't liking the result."", '@Suns Rage quit.']",5,"['26 Dec 2014', '26 Dec 2014', '26 Dec 2014', '26 Dec 2014', '26 Dec 2014']","['Philadelphia 76ers', 'Phoenix Suns', 'Philadelphia 76ers', 'Phoenix Suns', 'Philadelphia 76ers']",5
51,It's like that huh @paparoach...pic.twitter.com/tJkrubA8F9,Sixers,Warriors,"[""It's like that huh @paparoach...pic.twitter.com/tJkrubA8F9"", '@SacramentoKings @paparoach #DubNationpic.twitter.com/ZUMZFg1sVi', '@warriors @paparoach just sayin...pic.twitter.com/BjtVOUH9Q6', '@SacramentoKings @warriors Ya’ll really over here fighting over @paparoach?']",4,"['6 May 2015', '6 May 2015', '6 May 2015', '6 May 2015']","['Sacramento Kings', 'Golden State Warriors', 'Sacramento Kings', 'Philadelphia 76ers']",4
52,Waiting for the season to begin like... #NBAOffseasonpic.twitter.com/bkQ2z7Jqzn,Sixers,Warriors,"['Waiting for the season to begin like... #NBAOffseasonpic.twitter.com/bkQ2z7Jqzn', '.@warriors Saaaame. #NBAOffseasonpic.twitter.com/SGSMNwMLlD', "".@Sixers @warriors We're just going around the office like .. . #NBAOffseasonpic.twitter.com/Zl3YXhtgfh"", "".@Suns @warriors But once it's finally October... #NBAOffseasonpic.twitter.com/mov26u29Fd""]",4,"['28 Jul 2015', '28 Jul 2015', '28 Jul 2015', '28 Jul 2015']","['Golden State Warriors', 'Philadelphia 76ers', 'Phoenix Suns', 'Philadelphia 76ers']",4
53,Two unstoppable forces meet Saturday night. See you soon @Sixers!https://twitter.com/espnnba/status/822687366867402755 …,Sixers,ATLHawks,"['Two unstoppable forces meet Saturday night. See you soon @Sixers!https://twitter.com/espnnba/status/822687366867402755\xa0…', '']",2,"['Jan 20 2017', 'Jan 20 2017']","['Atlanta Hawks', 'Philadelphia 76ers']",2
54,"We see you, @ATLHawks... #GameTimepic.twitter.com/qPEnSqY0Yf",Sixers,ATLHawks,"['We see you, @ATLHawks... #GameTimepic.twitter.com/qPEnSqY0Yf', '@Sixers Not bad, huh? We like yours too :)', '@ATLHawks Real recognize real.']",3,"['10 Dec 2014', '10 Dec 2014', '10 Dec 2014']","['Philadelphia 76ers', 'Atlanta Hawks', 'Philadelphia 76ers']",3
55,Hey @rihanna - Can we stand under your umbrella? ,Sixers,ATLHawks,"['Hey @rihanna - Can we stand under your umbrella? ', ""@ATLHawks We don't think a certain rookie on our team would take too kindly to that…""]",2,"['6 Feb 2015', '6 Feb 2015']","['Atlanta Hawks', 'Philadelphia 76ers']",2
56,The Sixers accepted the invite to Al Horford's block party.,Sixers,ATLHawks,"[""The Sixers accepted the invite to Al Horford's block party."", ""Fixed. RT @ATLHawks: The Hawks accepted the invite to @NerlensNoel3's block party.pic.twitter.com/zj5AaRsfGB""]",2,"['7 Mar 2015', '7 Mar 2015']","['Atlanta Hawks', 'Philadelphia 76ers']",2
57,Of course... #NBAMoviespic.twitter.com/4RSMqDi9fN,Sixers,ATLHawks,"['Of course... #NBAMoviespic.twitter.com/4RSMqDi9fN', ""@ATLHawks That's some A+ photoshop work, guys! ""]",2,"['20 Aug 2014', '20 Aug 2014']","['Atlanta Hawks', 'Philadelphia 76ers']",2
58,Legends pic.twitter.com/aqy0FGoAgy,Sixers,ATLHawks,"['Legends pic.twitter.com/aqy0FGoAgy', 'pic.twitter.com/Pz8yM6PXOH']",2,"['Apr 24 2017', 'Apr 24 2017']","['Atlanta Hawks', 'Philadelphia 76ers']",2
59,"Dunks, handles, jumpers.

The 1st half vs the @sixers had it all!pic.twitter.com/dDtRbOqctH",Sixers,MemGrizz,"['Dunks, handles, jumpers.\n\nThe 1st half vs the @sixers had it all!pic.twitter.com/dDtRbOqctH', '.@memgrizz Where that JoJo put back tho', '.@Sixers new phone who dis', 'Where have we seen this before... ', '.@SacramentoKings @memgrizzpic.twitter.com/S6MlBIPp5Q']",5,"['11 Oct 2016', '11 Oct 2016', '11 Oct 2016', '11 Oct 2016', '11 Oct 2016']","['Memphis Grizzlies', 'Philadelphia 76ers', 'Memphis Grizzlies', 'Sacramento Kings', 'Philadelphia 76ers']",5
60,"From #WiltStamp to #WiltSnaps. 

 Add 'sixers' on @Snapchat. pic.twitter.com/HEY4Hkw864",Sixers,Bucks,"[""From #WiltStamp to #WiltSnaps. \n\n Add 'sixers' on @Snapchat. pic.twitter.com/HEY4Hkw864"", '@Sixers @Snapchat no way you drew that in the app. not buying it.', '@Bucks Doubt us all you want. It happened.']",3,"['5 Dec 2014', '5 Dec 2014', '5 Dec 2014']","['Philadelphia 76ers', 'Milwaukee Bucks', 'Philadelphia 76ers']",3
61,Play The 2014 Draft Lottery Simulator http://on.nba.com/1gjRzLv pic.twitter.com/cqJXuYaewp,Sixers,Bucks,"['Play The 2014 Draft Lottery Simulator http://on.nba.com/1gjRzLv\xa0pic.twitter.com/cqJXuYaewp', '@Bucks Hey, we like this thing! pic.twitter.com/dh1yOqtHZA']",2,"['13 May 2014', '13 May 2014']","['Milwaukee Bucks', 'Philadelphia 76ers']",2
62,"""Guys in Philly want to talk about the process, I'd rather talk about the results."" - Bucks Owner Wes Edenspic.twitter.com/rHmRym25zs",Sixers,Bucks,"['""Guys in Philly want to talk about the process, I\'d rather talk about the results."" - Bucks Owner Wes Edenspic.twitter.com/rHmRym25zs', '']",2,"['Jun 19 2017', 'Jun 19 2017']","['Milwaukee Bucks', 'Philadelphia 76ers']",2
63,"THREEEEEE-SAN! 

He's 1 point and 2 rebounds away from a double-double in 11 minutes of play.",Sixers,Bucks,"[""THREEEEEE-SAN! \n\nHe's 1 point and 2 rebounds away from a double-double in 11 minutes of play."", ""he's the Turkish Thunder. Don't you ever forget that. "", ""He was... but now he's the Turkish Sixer.""]",3,"['29 Dec 2016', '29 Dec 2016', '29 Dec 2016']","['Philadelphia 76ers', 'Milwaukee Bucks', 'Philadelphia 76ers']",3
64,The ROY takes a bath!! #OwnTheFuturepic.twitter.com/bdS6Lakbo3,Sixers,Bucks,"['The ROY takes a bath!! #OwnTheFuturepic.twitter.com/bdS6Lakbo3', '.@Bucks ']",2,"['Mar 29 2017', 'Mar 29 2017']","['Milwaukee Bucks', 'Philadelphia 76ers']",2
65,.@Sixers He call that?,Sixers,Raptors,"['.@Sixers He call that?', '.@Raptors Banks not open this late up there or']",2,"['12 Apr 2016', '12 Apr 2016']","['Toronto Raptors', 'Philadelphia 76ers']",2
66,@Sixers @SacramentoKings whichever team loses should tweet #NBAVote for the player on the other team it's only fair.,Sixers,SacramentoKings,"[""@Sixers @SacramentoKings whichever team loses should tweet #NBAVote for the player on the other team it's only fair."", ""we're in. Waiting on Philly's approval."", '*rings Sixers Twitter doorbell again*', 'pic.twitter.com/y3vRGGDvkP']",4,"['26 Dec 2016', '26 Dec 2016', '26 Dec 2016', '26 Dec 2016']","['???????? ????g???  ?', 'Sacramento Kings', 'Sacramento Kings', 'Philadelphia 76ers']",4
67,It's like that huh @paparoach...pic.twitter.com/tJkrubA8F9,Sixers,SacramentoKings,"[""It's like that huh @paparoach...pic.twitter.com/tJkrubA8F9"", '@SacramentoKings @paparoach #DubNationpic.twitter.com/ZUMZFg1sVi', '@warriors @paparoach just sayin...pic.twitter.com/BjtVOUH9Q6', '@SacramentoKings @warriors Ya’ll really over here fighting over @paparoach?']",4,"['6 May 2015', '6 May 2015', '6 May 2015', '6 May 2015']","['Sacramento Kings', 'Golden State Warriors', 'Sacramento Kings', 'Philadelphia 76ers']",4
68,"So, @Sixers... still open to that pick swap right now? #NBADraftLotterypic.twitter.com/7e3cxund3J",Sixers,SacramentoKings,"['So, @Sixers... still open to that pick swap right now? #NBADraftLotterypic.twitter.com/7e3cxund3J', '.@SacramentoKings New phone who dis']",2,"['17 May 2016', '17 May 2016']","['Sacramento Kings', 'Philadelphia 76ers']",2
69,Did the Sixers win?pic.twitter.com/rTT5KhLn77,Sixers,SacramentoKings,"['Did the Sixers win?pic.twitter.com/rTT5KhLn77', '.@SacramentoKings @ us next time']",2,"['26 Dec 2016', '26 Dec 2016']","['Sacramento Kings', 'Philadelphia 76ers']",2
70,.@SacDigitalHQ Thanks for all the #engagements. Everyone appears to be having fun.,Sixers,SacramentoKings,"['.@SacDigitalHQ Thanks for all the #engagements. Everyone appears to be having fun.', '.@Sixers @SacDigitalHQ so does that mean you guys are gonna vote for Boogie or nah?', '.@SacramentoKings hard pass on that.\n\n#NBAVote Joel Embiidpic.twitter.com/YIugjETGRO', '.@Sixers looks like Joel is voting @boogiecousins tho. #NBAVotepic.twitter.com/gDdBMMShgx', "".@SacramentoKings Don't think that's whats happening here...""]",5,"['26 Dec 2016', '26 Dec 2016', '26 Dec 2016', '26 Dec 2016', '26 Dec 2016']","['Philadelphia 76ers', 'Sacramento Kings', 'Philadelphia 76ers', 'Sacramento Kings', 'Philadelphia 76ers']",5
71,"Sorry it had to end. GG, @sixers!https://twitter.com/JoelEmbiid/status/240927322868436992 …",Sixers,SacramentoKings,"['Sorry it had to end. GG, @sixers!https://twitter.com/JoelEmbiid/status/240927322868436992\xa0…', 'See ya in December. ']",2,"['Nov 9 2017', 'Nov 9 2017']","['Sacramento Kings', 'Philadelphia 76ers']",2
72,Rejected. pic.twitter.com/BWFz6GLwex,Sixers,trailblazers,"['Rejected. pic.twitter.com/BWFz6GLwex', '@Sixers what happened after that tho.', ""@trailblazers Well, he blocked it again. Don't wanna talk about what happened after THAT though.""]",3,"['24 Nov 2014', '24 Nov 2014', '24 Nov 2014']","['Philadelphia 76ers', 'Trail Blazers', 'Philadelphia 76ers']",3
73,"good game, @sixers",Sixers,trailblazers,"['good game, @sixers', 'Happy Thanksgiving, @trailblazers. ']",2,"['Nov 22 2017', 'Nov 22 2017']","['Trail Blazers', 'Philadelphia 76ers']",2
74,We called the @trailblazers the best NBA social media account. Seems like the @Oregonian concurs. More here:http://bit.ly/1F4psvD ,Sixers,trailblazers,"['We called the @trailblazers the best NBA social media account. Seems like the @Oregonian concurs. More here:http://bit.ly/1F4psvD\xa0', '@Complex_Sports @trailblazers @Oregonian not as good as @sixers tbh', '@FanSince09 @trailblazers @Oregonian @sixers Sixers are way up there too, no doubt.', ""@Complex_Sports @trailblazers @Oregonian @Sixers I'd rank them higher just based on the type of season it was. They kept everyone interested"", ""@FanSince09 You're RoCo, we're Lil Sip (or vice versa).pic.twitter.com/p4kv6PJPBI"", ""@Sixers @FanSince09 but who's Nerlens?pic.twitter.com/JwXpghmSbW"", '@trailblazers @FanSince09 We are.pic.twitter.com/0DnX50VNYO']",7,"['5 May 2015', '5 May 2015', '5 May 2015', '5 May 2015', '5 May 2015', '5 May 2015', '5 May 2015']","['Complex Sports', 'Jawn Of Jawns', 'Complex Sports', 'Jawn Of Jawns', 'Philadelphia 76ers', 'Trail Blazers', 'Philadelphia 76ers']",7
75,And we're heading to overtime!pic.twitter.com/WCQbkc127B,Sixers,trailblazers,"[""And we're heading to overtime!pic.twitter.com/WCQbkc127B"", 'we knew you guys liked Portland so we extended your stay', '¯\\_(?)_/¯']",3,"['Mar 9 2017', 'Mar 9 2017', 'Mar 9 2017']","['Philadelphia 76ers', 'Trail Blazers', 'Philadelphia 76ers']",3
76,"Nice digs, @sixers.pic.twitter.com/5nEMuK5uSb – at Philadelphia 76ers Training Complex",Sixers,trailblazers,"['Nice digs, @sixers.pic.twitter.com/5nEMuK5uSb – at Philadelphia 76ers Training Complex', 'Lock up and turn out the lights before you leave. \n\nSee you tomorrow ']",2,"['Nov 21 2017', 'Nov 21 2017']","['Trail Blazers', 'Philadelphia 76ers']",2
77,"Hope the big fella's okay, @Sixers.",Sixers,trailblazers,"[""Hope the big fella's okay, @Sixers."", 'appreciate you.']",2,"['Jan 20 2017', 'Jan 20 2017']","['Trail Blazers', 'Philadelphia 76ers']",2
78,"It's been real, but we have to get to live coverage of the Kemper Open this afternoon.",Sixers,trailblazers,"[""It's been real, but we have to get to live coverage of the Kemper Open this afternoon."", 'lol ur team sucks', ""lol how'd '77 go?"", 'Alright, you two. Play nice.']",4,"['Jun 5 2017', 'Jun 5 2017', 'Jun 5 2017', 'Jun 5 2017']","['Trail Blazers', 'Thomas // 76ers 13-9', 'Trail Blazers', 'Philadelphia 76ers']",4
79,everybody got eclipse shades? pic.twitter.com/QA27qRmlAs,Sixers,trailblazers,"['everybody got eclipse shades? pic.twitter.com/QA27qRmlAs', 'Hello, yes.pic.twitter.com/7cmNSlw1yO']",2,"['Aug 18 2017', 'Aug 18 2017']","['Trail Blazers', 'Philadelphia 76ers']",2
80,@sixers ARE YOUR RIMS REGULATION SIZE OR WHAT?!?,Sixers,trailblazers,"['@sixers ARE YOUR RIMS REGULATION SIZE OR WHAT?!?', '']",2,"['Nov 22 2017', 'Nov 22 2017']","['Trail Blazers', 'Philadelphia 76ers']",2
81,"Best smile in the @NBA, and it's not even close. pic.twitter.com/XVKrXl93FZ",Sixers,trailblazers,"[""Best smile in the @NBA, and it's not even close. pic.twitter.com/XVKrXl93FZ"", 'Idk...pic.twitter.com/HnGKdSJbFU', 'lolpic.twitter.com/EEXpbikYpJ', 'Yeah no, I hear ya, but...pic.twitter.com/CNmuQWhTIr']",4,"['Sep 25 2017', 'Sep 25 2017', 'Sep 25 2017', 'Sep 25 2017']","['Trail Blazers', 'Philadelphia 76ers', 'Trail Blazers', 'Philadelphia 76ers']",4
82,@Sixerspic.twitter.com/imGeCJLJTQ,Sixers,trailblazers,"['@Sixerspic.twitter.com/imGeCJLJTQ', '.@trailblazerspic.twitter.com/cDgmfbxmlD']",2,"['Mar 8 2017', 'Mar 9 2017']","['Trail Blazers', 'Philadelphia 76ers']",2
