,0,1,2,3,4,5,6,7
49,"Waiting on @NBA season like... 

#IsItOctoberYetpic.twitter.com/bKci9WTkZm",Timberwolves,spurs,"['Waiting on @NBA season like... \n\n#IsItOctoberYetpic.twitter.com/bKci9WTkZm', 'samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4"", '  season comi\n#IsItOctoberYetpic.twitter.com/PLHZITyhaV', '#ICantWait. #IsItOctoberYetpic.twitter.com/PHGKxkJGYI', 'Not  enough. #IsItOctoberYetpic.twitter.com/SqWkkewrBV', '*looks at calendar*pic.twitter.com/LUkLSZ1Nzg', 'Got our eyes  on October. #IsItOctoberYetpic.twitter.com/V97aY8OEFw']",9,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['San Antonio Spurs', 'Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics', 'Atlanta Hawks', 'Detroit Pistons', 'LA Clippers', 'Cleveland Cavaliers', 'Timberwolves']",9
50,Kawhi knocks down the jumper and Spurs lead 8-6 early in the 1stQ. #SAvsMIN,Timberwolves,spurs,"['Kawhi knocks down the jumper and Spurs lead 8-6 early in the 1stQ. #SAvsMIN', '@spurs ....not cool, Kawhi.']",2,"['21 Nov 2014', '21 Nov 2014']","['San Antonio Spurs', 'Timberwolves']",2
51,The 2014-15 #NBASchedule is released tomorrow! #Nuggetspic.twitter.com/u0sBFqY3ZX,Timberwolves,Suns,"['The 2014-15 #NBASchedule is released tomorrow! #Nuggetspic.twitter.com/u0sBFqY3ZX', "".@denvernuggets We're pretty pumped too!pic.twitter.com/1RsaaIQbm3"", '. @Sixers @denvernuggets guys...we like #NBAschedule parties too!pic.twitter.com/IMjg3PCwyd', ""@Bucks @Sixers NOW it's a party!"", '.@denvernuggets @Bucks @Sixers the party don’t start till we walk in. #NBASchedulepic.twitter.com/lgbRFSxBme', "".@dallasmavs @denvernuggets @Bucks @Sixers It's not a party without ... SNACKS!pic.twitter.com/RPkSepRhdY"", '@Suns @dallasmavs @Bucks @Sixers okay, you officially made up for your orange slices #NBASweets.', '@denvernuggets @Suns @dallasmavs @Sixers Typical Phoenix. Showing up to the .GIF party with no GIF. Probably pronounce it ""JIF"" too.', ""@Bucks @denvernuggets @dallasmavs @Sixers We don't need to show off our digital know how. Just need to bring the snacks."", "".@Suns @Bucks @denvernuggets @dallasmavs @Sixers did someone say they're bringing snacks?!pic.twitter.com/1ywpJiOXK7""]",10,"['12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014']","['Denver Nuggets', 'Philadelphia 76ers', 'Milwaukee Bucks', 'Denver Nuggets', 'Dallas Mavericks', 'Phoenix Suns', 'Denver Nuggets', 'Milwaukee Bucks', 'Phoenix Suns', 'Timberwolves']",10
52,Chipping away at the lead! Suns down by 4! #SunsAtWolves,Timberwolves,Suns,"['Chipping away at the lead! Suns down by 4! #SunsAtWolves', '@Sunspic.twitter.com/wY9JIUSpvi']",2,"['20 Feb 2015', '20 Feb 2015']","['Phoenix Suns', 'Timberwolves']",2
53,"Hey @Suns, remember this? See you tonight....pic.twitter.com/mDvJeCWFJH",Timberwolves,Suns,"['Hey @Suns, remember this? See you tonight....pic.twitter.com/mDvJeCWFJH', '@MNTimberwolves Remember this? .... #SafeTravelspic.twitter.com/lj0RcOJgh4', '@Sunspic.twitter.com/suBCZRMBKv']",3,"['11 Mar 2015', '11 Mar 2015', '11 Mar 2015']","['Timberwolves', 'Phoenix Suns', 'Timberwolves']",3
54,End of the 1st in Minnesota. Suns down 24-26. #SunsAtWolves,Timberwolves,Suns,"['End of the 1st in Minnesota. Suns down 24-26. #SunsAtWolves', ""@Suns the way it's meant to be...""]",2,"['20 Feb 2015', '20 Feb 2015']","['Phoenix Suns', 'Timberwolves']",2
55,"Game day!

 @Timberwolves
 @TSRarena
 7 pm
 @FOXSPORTSAZ / FOX Sports Go App
 @AZSports
 Suns Mobile App

#WeArePHXpic.twitter.com/SkQFjG0fKY",Timberwolves,Suns,"['Game day!\n\n @Timberwolves\n @TSRarena\n 7 pm\n @FOXSPORTSAZ / FOX Sports Go App\n @AZSports\n Suns Mobile App\n\n#WeArePHXpic.twitter.com/SkQFjG0fKY', 'sup? ']",2,"['Jan 24 2017', 'Jan 24 2017']","['Phoenix Suns', 'Timberwolves']",2
56,When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW,Timberwolves,Suns,"['When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW', 'Love you ']",2,"['Aug 21 2017', 'Aug 21 2017']","['Phoenix Suns', 'Timberwolves']",2
57,"Uh oh ... Gerald Green is heating up! 

Suns on a 10-4 run to cut the Minnesota lead to one. #SunsAtWolves",Timberwolves,Suns,"['Uh oh ... Gerald Green is heating up! \n\nSuns on a 10-4 run to cut the Minnesota lead to one. #SunsAtWolves', '@Suns can he not?', '@MNTimberwolves Sorry. We pushed start.pic.twitter.com/V1cabBiLfi', '@Suns ""XBOX, TURN OFF.""']",4,"['7 Jan 2015', '7 Jan 2015', '7 Jan 2015', '7 Jan 2015']","['Phoenix Suns', 'Timberwolves', 'Phoenix Suns', 'Timberwolves']",4
58,Gerald Green gets the 2nd half started with a 3! #SunsAtWolvespic.twitter.com/J7FE8TWrPe,Timberwolves,Suns,"['Gerald Green gets the 2nd half started with a 3! #SunsAtWolvespic.twitter.com/J7FE8TWrPe', ""@Suns don't do this, Gerald. We're having flashbacks...""]",2,"['20 Feb 2015', '20 Feb 2015']","['Phoenix Suns', 'Timberwolves']",2
59,"Hey @MNTimberwolves, We're really glad the T in T-Wolves doesn't stand for Teen. Not sure how we'd guard this guy.pic.twitter.com/Nib1rK530M",Timberwolves,Suns,"[""Hey @MNTimberwolves, We're really glad the T in T-Wolves doesn't stand for Teen. Not sure how we'd guard this guy.pic.twitter.com/Nib1rK530M"", ""@Suns little do you know, that's what Kyrylo Fesenko evolves into as the game progresses...he's a beast."", ""@MNTimberwolves That's a lot of facial hair he'll have to add in the next few quarters."", '@Suns not an issue, we gave him this pre-game:pic.twitter.com/be36qm4hho', '.@MNTimberwolves Have you seen @milesplumlee13? He wrote the book on quality facial hair in the NBA.pic.twitter.com/pCNdUthXzt', ""@Suns @milesplumlee13 agreed, but you really can't rule out @rickyrubio9 for the MVB-Most Valuable Beard.pic.twitter.com/YfhkxwfGEh"", '.@MNTimberwolves #GAME #SET #MATCHpic.twitter.com/VqC33vMKWp', '.@Suns you may have won this round, but Pek would like to have a word with you...pic.twitter.com/0TSNlb9ID9']",8,"['16 Jul 2014', '16 Jul 2014', '16 Jul 2014', '16 Jul 2014', '16 Jul 2014', '16 Jul 2014', '16 Jul 2014', '16 Jul 2014']","['Phoenix Suns', 'Timberwolves', 'Phoenix Suns', 'Timberwolves', 'Phoenix Suns', 'Timberwolves', 'Phoenix Suns', 'Timberwolves']",8
60,THIS. GAME.,Timberwolves,Suns,"['THIS. GAME.', '.@Suns ']",2,"['Jan 24 2017', 'Jan 24 2017']","['Phoenix Suns', 'Timberwolves']",2
61,"Most famous Toms in sports without a surgery named after them, @TomLeander & Tom Chambers, get you ready for #SunsVsWolves on @FOXSPORTSAZ.",Timberwolves,Suns,"['Most famous Toms in sports without a surgery named after them, @TomLeander & Tom Chambers, get you ready for #SunsVsWolves on @FOXSPORTSAZ.', '@Suns Tom Gugliotta?']",2,"['25 Feb 2014', '25 Feb 2014']","['Phoenix Suns', 'Timberwolves']",2
62,"Wiggs applying the sunblock tonight! 

Get it, @Suns? ",Timberwolves,Suns,"['Wiggs applying the sunblock tonight! \n\nGet it, @Suns? ', '@Timberwolvespic.twitter.com/qkOQFXfNVm', '.@Suns pic.twitter.com/k2xuJLYXqN']",3,"['28 Mar 2016', '28 Mar 2016', '28 Mar 2016']","['Timberwolves', 'Phoenix Suns', 'Timberwolves']",3
63,Here's your @iasishealthcare #SunsVsWolves starting lineup:pic.twitter.com/dxCl5n5f31,Timberwolves,Suns,"[""Here's your @iasishealthcare #SunsVsWolves starting lineup:pic.twitter.com/dxCl5n5f31"", "".@Suns Let's do this.pic.twitter.com/FGZkYu2xti""]",2,"['13 Dec 2015', '13 Dec 2015']","['Phoenix Suns', 'Timberwolves']",2
64,SHAZAM! Green for 3! #SunsVsWolvespic.twitter.com/1mEjK2pAkc,Timberwolves,Suns,"['SHAZAM! Green for 3! #SunsVsWolvespic.twitter.com/1mEjK2pAkc', '@Suns :(']",2,"['16 Jan 2015', '16 Jan 2015']","['Phoenix Suns', 'Timberwolves']",2
65,"Hey @Timberwolves, ready for the second half? #SunsVsWolvespic.twitter.com/IMvIcuYRMT",Timberwolves,Suns,"['Hey @Timberwolves, ready for the second half? #SunsVsWolvespic.twitter.com/IMvIcuYRMT', '.@Suns You know it. #MINatPHXpic.twitter.com/ISA9GzIsSU', ""@therealcbigz @Timberwolves Chatroom? Nah, we're good."", '.@therealcbigz @Suns This is more fun.pic.twitter.com/nh4StddepN', ""@Timberwolves @therealcbigz Here's what's going on behind the door.pic.twitter.com/JFgjnODEHd"", '.@Suns @therealcbigz Exactly.']",6,"['13 Dec 2015', '13 Dec 2015', '13 Dec 2015', '13 Dec 2015', '13 Dec 2015', '13 Dec 2015']","['Phoenix Suns', 'Timberwolves', 'Phoenix Suns', 'Timberwolves', 'Phoenix Suns', 'Timberwolves']",6
66,It’s not a #GIFparty unless @zaza27 is there… #justsaying #shotlineblingpic.twitter.com/V1M5Zxq062,Timberwolves,Suns,"['It’s not a #GIFparty unless @zaza27 is there… #justsaying #shotlineblingpic.twitter.com/V1M5Zxq062', "".@dallasmavs Did you say #GIFParty? We'll see your Zaza and raise you Mirza.pic.twitter.com/LqLelHlWZy"", "".@Suns @dallasmavs you can't have a #GIFParty without inviting Chuck.pic.twitter.com/mytWPPYgiO"", '.@NBAonTNT @dallasmavspic.twitter.com/Y2CSqdFPv4', '.@Suns @NBAonTNT #GIFpartypic.twitter.com/RIFTbwPgiS', "".@dallasmavs @Suns @NBAonTNT\n\nWhat's a party without balloons!? \n\n#GIFPartypic.twitter.com/u4gopRExDq"", "".@Timberwolves @dallasmavs @NBAonTNT We love balloons. We've got the old school music too. #GIFPartypic.twitter.com/Aig01EG1j3"", '.@Suns @dallasmavs @NBAonTNT \n\nAnd we will bring the popcorn\n\n#GIFPartypic.twitter.com/hDrxAh0KHc']",8,"['3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016', '3 Mar 2016']","['Dallas Mavericks', 'Phoenix Suns', 'NBA on TNT', 'Phoenix Suns', 'Dallas Mavericks', 'Timberwolves', 'Phoenix Suns', 'Timberwolves']",8
67,T-Wolves hosts are in the building @Suns !pic.twitter.com/AQmZEmaCs7,Timberwolves,Suns,"['T-Wolves hosts are in the building @Suns !pic.twitter.com/AQmZEmaCs7', '@ktandres Wait a second ...', '.@Suns @ktandres #WolvesNation is everywhere! ']",3,"['14 Mar 2016', '14 Mar 2016', '14 Mar 2016']","['Katie Andres', 'Phoenix Suns', 'Timberwolves']",3
68,".@quese_22 with the reverse oop  #NBADunkContestVote?  

#WeArePHXpic.twitter.com/bTi0mDpTjr",Timberwolves,Suns,"['.@quese_22 with the reverse oop  #NBADunkContestVote?  \n\n#WeArePHXpic.twitter.com/bTi0mDpTjr', '.@Suns Did someone say Dunk Contest? pic.twitter.com/aS48hvoNIq']",2,"['Jan 24 2017', 'Jan 24 2017']","['Phoenix Suns', 'Timberwolves']",2
69,"Chuck Barkley Norris (We count Norris as a super hero now, right? ) #NBASuperHeroes",Timberwolves,Suns,"['Chuck Barkley Norris (We count Norris as a super hero now, right? ) #NBASuperHeroes', '@Suns Oh definitely!', ""@ATLHawks @Suns if that's the case, @spurs are missing out on a Chuck Boris opportunity...""]",3,"['30 Jul 2014', '30 Jul 2014', '30 Jul 2014']","['Phoenix Suns', 'Atlanta Hawks', 'Timberwolves']",3
70,Newest Sun @reggiebullock35 throws it down in pregame workouts. #SunsVsWolveshttps://vine.co/v/OjM2ai5jmau ,Timberwolves,Suns,"['Newest Sun @reggiebullock35 throws it down in pregame workouts. #SunsVsWolveshttps://vine.co/v/OjM2ai5jmau\xa0', ""@Suns as long as he doesn't do it during the game...""]",2,"['16 Jan 2015', '16 Jan 2015']","['Phoenix Suns', 'Timberwolves']",2
71,Fouls adding up for the #Twolves. @Suns taking advantage at the line..pic.twitter.com/98nLwdwFMO,Timberwolves,Suns,"['Fouls adding up for the #Twolves. @Suns taking advantage at the line..pic.twitter.com/98nLwdwFMO', '@Timberwolvespic.twitter.com/Zcc3eI0zec', '.@Sunspic.twitter.com/OmyUQRiCeN']",3,"['13 Dec 2015', '13 Dec 2015', '13 Dec 2015']","['Timberwolves', 'Phoenix Suns', 'Timberwolves']",3
72,"@MNTimberwolves @Suns @ATLHawks @Sixers @Bucks @spurs @utahjazz Hey guys, looks what's trending... #NBAMoviespic.twitter.com/RD94Zzg501",Timberwolves,Suns,"[""@MNTimberwolves @Suns @ATLHawks @Sixers @Bucks @spurs @utahjazz Hey guys, looks what's trending... #NBAMoviespic.twitter.com/RD94Zzg501"", '@warriors @MNTimberwolves @ATLHawks @Sixers @Bucks @spurs @utahjazz Was there ever any doubt?', '@Suns @warriors @ATLHawks @Sixers @Bucks @spurs @utahjazzpic.twitter.com/reQbgVMTxC']",3,"['20 Aug 2014', '20 Aug 2014', '20 Aug 2014']","['Golden State Warriors', 'Phoenix Suns', 'Timberwolves']",3
73,Time for a #SunsRollCall! Where are you watching #SunsAtWolves from tonight?,Timberwolves,Suns,"['Time for a #SunsRollCall! Where are you watching #SunsAtWolves from tonight?', '@Suns watching from the lead... <3pic.twitter.com/IfxotxA8cv']",2,"['20 Feb 2015', '20 Feb 2015']","['Phoenix Suns', 'Timberwolves']",2
74,43-points off of 25 @Timberwolves turnovers. #SunsVsWolvespic.twitter.com/rKKBtrCCxX,Timberwolves,Suns,"['43-points off of 25 @Timberwolves turnovers. #SunsVsWolvespic.twitter.com/rKKBtrCCxX', '.@Suns ']",2,"['13 Dec 2015', '13 Dec 2015']","['Phoenix Suns', 'Timberwolves']",2
75,"Hey @Suns, what do you think of this nice weather we're having?pic.twitter.com/Wei0unh7eB",Timberwolves,Suns,"[""Hey @Suns, what do you think of this nice weather we're having?pic.twitter.com/Wei0unh7eB"", '.@MNTimberwolves We have our ways of warming up. #FuelTheFirepic.twitter.com/bcV8V3JPX1', '.@Suns let us know if you need help cleaning the snow off your windshield.pic.twitter.com/ANSGD8YmZa']",3,"['7 Jan 2015', '7 Jan 2015', '7 Jan 2015']","['Timberwolves', 'Phoenix Suns', 'Timberwolves']",3
76,These lobs...,Timberwolves,HoustonRockets,"['These lobs...', ""@HoustonRockets they're not fun.""]",2,"['27 Mar 2015', '27 Mar 2015']","['Houston Rockets', 'Timberwolves']",2
77,"When it's 3 degrees in Minnesota on a gameday.  

RT this now! James Harden #NBAVotepic.twitter.com/DWx7BuhT0l",Timberwolves,HoustonRockets,"[""When it's 3 degrees in Minnesota on a gameday.  \n\nRT this now! James Harden #NBAVotepic.twitter.com/DWx7BuhT0l"", '.@HoustonRockets When it’s 3 degrees on a gameday… #ShortsWeather pic.twitter.com/2mMrM6w3wI']",2,"['Jan 11 2017', 'Jan 11 2017']","['Houston Rockets', 'Timberwolves']",2
78,"After 3, Rockets lead Timberwolves 84-75. Ricky Rubio may be dead.

Harden: 24p/10a/9r
Smith: 12p/2r/2a
D-Mo: 12ppic.twitter.com/t1Paysjnrp",Timberwolves,HoustonRockets,"['After 3, Rockets lead Timberwolves 84-75. Ricky Rubio may be dead.\n\nHarden: 24p/10a/9r\nSmith: 12p/2r/2a\nD-Mo: 12ppic.twitter.com/t1Paysjnrp', '@HoustonRocketspic.twitter.com/BBryOZTnIJ', ""@MNTimberwolves Ask that girl if the hospital she's in has crutches. For Ricky."", '@HoustonRockets .........']",4,"['23 Feb 2015', '23 Feb 2015', '23 Feb 2015', '23 Feb 2015']","['Houston Rockets', 'Timberwolves', 'Houston Rockets', 'Timberwolves']",4
79,"Shot. That was definitely a shot.

SMOOVE FOR 3!!!!!!",Timberwolves,HoustonRockets,"['Shot. That was definitely a shot.\n\nSMOOVE FOR 3!!!!!!', '@HoustonRockets ']",2,"['27 Mar 2015', '27 Mar 2015']","['Houston Rockets', 'Timberwolves']",2
80,Last time vs. Minnesota. No sequel possible since Rubio is out.pic.twitter.com/oUKubcIJ3k,Timberwolves,HoustonRockets,"['Last time vs. Minnesota. No sequel possible since Rubio is out.pic.twitter.com/oUKubcIJ3k', '@HoustonRockets chill out bruh']",2,"['27 Mar 2015', '27 Mar 2015']","['Houston Rockets', 'Timberwolves']",2
81,The Beard finds Dwight Howard . #NBAVote #DwightSlamhttps://vine.co/v/iMEKBhKYA03 ,Timberwolves,HoustonRockets,"['The Beard finds Dwight Howard . #NBAVote #DwightSlamhttps://vine.co/v/iMEKBhKYA03\xa0', '.@HoustonRockets ']",2,"['13 Jan 2016', '13 Jan 2016']","['Houston Rockets', 'Timberwolves']",2
82,James Harden has tied his career-high with 4 blocked shots.,Timberwolves,HoustonRockets,"['James Harden has tied his career-high with 4 blocked shots.', '@HoustonRockets ']",2,"['23 Feb 2015', '23 Feb 2015']","['Houston Rockets', 'Timberwolves']",2
83,Call the cops. Ariza thieving. ,Timberwolves,HoustonRockets,"['Call the cops. Ariza thieving. ', '@HoustonRocketspic.twitter.com/i9yUChcLos']",2,"['23 Feb 2015', '23 Feb 2015']","['Houston Rockets', 'Timberwolves']",2
84,"PSA: The answer to ""How many retweets/likes for ______"" from us is always going to be 1,000,000.

Just trying to save you the time ",Timberwolves,ATLHawks,"['PSA: The answer to ""How many retweets/likes for ______"" from us is always going to be 1,000,000.\n\nJust trying to save you the time ', 'Same.']",2,"['Aug 15 2017', 'Aug 15 2017']","['Atlanta Hawks', 'Timberwolves']",2
85,"How do we guard the splash bros, fix spacing issues, and keep the floor dry next season? Have @TargetCenterMN build all-new restrooms.pic.twitter.com/DgMa9Mafb6",Timberwolves,ATLHawks,"['How do we guard the splash bros, fix spacing issues, and keep the floor dry next season? Have @TargetCenterMN build all-new restrooms.pic.twitter.com/DgMa9Mafb6', ' u', '']",3,"['Aug 3 2017', 'Aug 3 2017', 'Aug 3 2017']","['Timberwolves', 'Atlanta Hawks', 'Timberwolves']",3
86,Start of this game got us all like...pic.twitter.com/s7ysugp7If,Timberwolves,ATLHawks,"['Start of this game got us all like...pic.twitter.com/s7ysugp7If', ""@ATLHawks don't do this...""]",2,"['9 Feb 2015', '9 Feb 2015']","['Atlanta Hawks', 'Timberwolves']",2
87,"Hey @ATLHawks, we couldn't help but notice that you enjoy making playlists, so we went ahead and made you this <3pic.twitter.com/lqzbCAUrmH",Timberwolves,ATLHawks,"[""Hey @ATLHawks, we couldn't help but notice that you enjoy making playlists, so we went ahead and made you this <3pic.twitter.com/lqzbCAUrmH"", '.@MNTimberwolves We wanted to return the favor, so we made you this: http://bit.ly/1zRnfhf\xa0pic.twitter.com/b2KOE5cLVr', '.@ATLHawks Why you gotta be so...pic.twitter.com/dthLsmOx5l']",3,"['9 Feb 2015', '9 Feb 2015', '9 Feb 2015']","['Timberwolves', 'Atlanta Hawks', 'Timberwolves']",3
88,"The 'Best Basketball Jerseys Ever' power rankings, as determined by Timberwolves staffers:  http://on.nba.com/2wtIOIN pic.twitter.com/pm27Ev1hHn",Timberwolves,ATLHawks,"[""The 'Best Basketball Jerseys Ever' power rankings, as determined by Timberwolves staffers:  http://on.nba.com/2wtIOIN\xa0pic.twitter.com/pm27Ev1hHn"", 'Fixed.pic.twitter.com/p6txnOdQAr', 'The people have spoken.pic.twitter.com/O7wyABR670']",3,"['Aug 9 2017', 'Aug 9 2017', 'Aug 9 2017']","['Timberwolves', 'Atlanta Hawks', 'Timberwolves']",3
89,In a few hours you'll find out our 2014-15 #NBASchedule. Any predictions?,Timberwolves,ATLHawks,"[""In a few hours you'll find out our 2014-15 #NBASchedule. Any predictions?"", ""@ATLHawks bold prediction: we're going to play at least 82 games!""]",2,"['13 Aug 2014', '13 Aug 2014']","['Atlanta Hawks', 'Timberwolves']",2
90,"According to our mentions, we should trade for everybody.",Timberwolves,ATLHawks,"['According to our mentions, we should trade for everybody.', 'bruh. same.', ""We'll trade you today's tweet for tomorrow's tweet and an unprotected future tweet."", 'the trade machine says this works so u should definitely do itpic.twitter.com/GHCxCk0qAP', 'The Clippers are correct...ESPN trade machine says okay:pic.twitter.com/r1eLa5dptV', 'Throw in a snap with the puppy filter and we’ll talk.', 'Counter offer:pic.twitter.com/f77z3vmU7w', 'Add a future second round Instagram post and we have a deal ', ""You drive a hard bargain, Hornets. You're lucky the trade machine still accepts.  Deal!pic.twitter.com/7Jl7unR0oI"", 'DONE  Great doing business with you fellas. Looking forward to seeing how this pans out over time.', ""We're using our @fitbit's to track just how successful these social trades will be. Stay tuned ""]",11,"['Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017', 'Jun 20 2017']","['Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'LA Clippers', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Atlanta Hawks', 'Charlotte Hornets', 'Timberwolves']",11
91,When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW,Timberwolves,ATLHawks,"['When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW', 'Love you ']",2,"['Aug 21 2017', 'Aug 21 2017']","['Phoenix Suns', 'Timberwolves']",2
92,"Waiting on @NBA season like... 

#IsItOctoberYetpic.twitter.com/bKci9WTkZm",Timberwolves,MemGrizz,"['Waiting on @NBA season like... \n\n#IsItOctoberYetpic.twitter.com/bKci9WTkZm', 'samepic.twitter.com/aytxIiCcsF', 'Us too.pic.twitter.com/y5suNfW9a6', ""Don't worry guys, only 2 more months!pic.twitter.com/Shxz9GQXj4"", '  season comi\n#IsItOctoberYetpic.twitter.com/PLHZITyhaV', '#ICantWait. #IsItOctoberYetpic.twitter.com/PHGKxkJGYI', 'Not  enough. #IsItOctoberYetpic.twitter.com/SqWkkewrBV', '*looks at calendar*pic.twitter.com/LUkLSZ1Nzg', 'Got our eyes  on October. #IsItOctoberYetpic.twitter.com/V97aY8OEFw']",9,"['Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017', 'Aug 1 2017']","['San Antonio Spurs', 'Memphis Grizzlies', 'Washington Wizards', 'Boston Celtics', 'Atlanta Hawks', 'Detroit Pistons', 'LA Clippers', 'Cleveland Cavaliers', 'Timberwolves']",9
93,"That schedule release day feeling.

#MileHighBasketballpic.twitter.com/dfEBasj2sb",Timberwolves,MemGrizz,"['That schedule release day feeling.\n\n#MileHighBasketballpic.twitter.com/dfEBasj2sb', 'pic.twitter.com/dtyLTlcsM1', 'pic.twitter.com/HdxmjPk2z3', 'pic.twitter.com/Eqw9dDEEiE', 'pic.twitter.com/JuiSJl15sO', 'pic.twitter.com/rqa69ozITe', 'pic.twitter.com/6ZFXu9AsSI']",7,"['Aug 14 2017', 'Aug 14 2017', 'Aug 14 2017', 'Aug 14 2017', 'Aug 14 2017', 'Aug 14 2017', 'Aug 14 2017']","['Denver Nuggets', 'Memphis Grizzlies', 'LA Clippers', 'Milwaukee Bucks', 'Charlotte Hornets', 'Washington Wizards', 'Timberwolves']",7
94,We're just gonna hang out until the #NBAschedule is released. Cool?pic.twitter.com/IIuhlnrvku,Timberwolves,Bucks,"[""We're just gonna hang out until the #NBAschedule is released. Cool?pic.twitter.com/IIuhlnrvku"", '@Bucks can we join? #BorderBuddiespic.twitter.com/bz5MEaPD8e']",2,"['13 Aug 2014', '13 Aug 2014']","['Milwaukee Bucks', 'Timberwolves']",2
95,Run With The Young Bucks #OwnTheFuturepic.twitter.com/XNSS8ViUrF,Timberwolves,Bucks,"['Run With The Young Bucks #OwnTheFuturepic.twitter.com/XNSS8ViUrF', '@Bucks #ButNotTonightTho', '@MNTimberwolves keep up if you can. #OwnTheFuture', '@Buckspic.twitter.com/LEIBaKMSJQ', '@MNTimberwolveshttps://vine.co/v/O1VKTObLP6r\xa0', '@Bucks :)pic.twitter.com/Bx84OE8qQl', '@MNTimberwolves pic.twitter.com/6NiRYcnc3G', '@Bucks not going to lie, that triple-double was pretty cool...but the final score of that game was even better :)pic.twitter.com/5kwBoyCscX']",8,"['26 Nov 2014', '26 Nov 2014', '26 Nov 2014', '26 Nov 2014', '26 Nov 2014', '26 Nov 2014', '26 Nov 2014', '26 Nov 2014']","['Milwaukee Bucks', 'Timberwolves', 'Milwaukee Bucks', 'Timberwolves', 'Milwaukee Bucks', 'Timberwolves', 'Milwaukee Bucks', 'Timberwolves']",8
96,Bk for threeeeeee!!! Bucks up 85-72 midway through the fourth.,Timberwolves,Bucks,"['Bk for threeeeeee!!! Bucks up 85-72 midway through the fourth.', '@Bucks ….IS THIS REAL LIFE']",2,"['9 Jan 2015', '9 Jan 2015']","['Milwaukee Bucks', 'Timberwolves']",2
97,The 2014-15 #NBASchedule is released tomorrow! #Nuggetspic.twitter.com/u0sBFqY3ZX,Timberwolves,Bucks,"['The 2014-15 #NBASchedule is released tomorrow! #Nuggetspic.twitter.com/u0sBFqY3ZX', "".@denvernuggets We're pretty pumped too!pic.twitter.com/1RsaaIQbm3"", '. @Sixers @denvernuggets guys...we like #NBAschedule parties too!pic.twitter.com/IMjg3PCwyd', ""@Bucks @Sixers NOW it's a party!"", '.@denvernuggets @Bucks @Sixers the party don’t start till we walk in. #NBASchedulepic.twitter.com/lgbRFSxBme', "".@dallasmavs @denvernuggets @Bucks @Sixers It's not a party without ... SNACKS!pic.twitter.com/RPkSepRhdY"", '@Suns @dallasmavs @Bucks @Sixers okay, you officially made up for your orange slices #NBASweets.', '@denvernuggets @Suns @dallasmavs @Sixers Typical Phoenix. Showing up to the .GIF party with no GIF. Probably pronounce it ""JIF"" too.', ""@Bucks @denvernuggets @dallasmavs @Sixers We don't need to show off our digital know how. Just need to bring the snacks."", "".@Suns @Bucks @denvernuggets @dallasmavs @Sixers did someone say they're bringing snacks?!pic.twitter.com/1ywpJiOXK7""]",10,"['12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014', '12 Aug 2014']","['Denver Nuggets', 'Philadelphia 76ers', 'Milwaukee Bucks', 'Denver Nuggets', 'Dallas Mavericks', 'Phoenix Suns', 'Denver Nuggets', 'Milwaukee Bucks', 'Phoenix Suns', 'Timberwolves']",10
98,The Bucks will look to sweep a season series against the Timberwolves for the first time since 2009-10.,Timberwolves,Bucks,"['The Bucks will look to sweep a season series against the Timberwolves for the first time since 2009-10.', '@Bucks ', ""@MNTimberwolves it's happening."", '@Bucks good one..pic.twitter.com/y9gfl3Pn59']",4,"['9 Jan 2015', '9 Jan 2015', '9 Jan 2015', '9 Jan 2015']","['Milwaukee Bucks', 'Timberwolves', 'Milwaukee Bucks', 'Timberwolves']",4
