,0,1,2,3,4,5,6,7
21,We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg,MemGrizz,OrlandoMagic,"['We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq"", ""Delicious, but we're sticking with the OG: Cap'n Clutch. #NBACerealspic.twitter.com/iZteE4pLXK""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics', 'Memphis Grizzlies']",11
22,4 of my five teams are playing today and it’s going to be a helluva day leggo @memgrizz @MiamiHEAT @Timberwolves @trailblazers,MemGrizz,Timberwolves,"['4 of my five teams are playing today and it’s going to be a helluva day leggo @memgrizz @MiamiHEAT @Timberwolves @trailblazers', 'We got the avi though ']",2,"['Oct 18 2017', 'Oct 18 2017']","['Darren Gabriel Nunis', 'Memphis Grizzlies']",2
23,Why would I follow the @memgrizz I'm a @Timberwolves fan for life,MemGrizz,Timberwolves,"[""Why would I follow the @memgrizz I'm a @Timberwolves fan for life"", 'pic.twitter.com/mivjhh7mFa']",2,"['Aug 29 2017', 'Aug 29 2017']","['motivational Sean', 'Memphis Grizzlies']",2
24,"The squad is at HOME tonight to take on the @memgrizz in a preseason matchup on @fsnorth!

PREVIEW: http://on.nba.com/2el8G0f pic.twitter.com/AioKpvbTwr",MemGrizz,Timberwolves,"['The squad is at HOME tonight to take on the @memgrizz in a preseason matchup on @fsnorth!\n\nPREVIEW: http://on.nba.com/2el8G0f\xa0pic.twitter.com/AioKpvbTwr', '']",2,"['19 Oct 2016', '19 Oct 2016']","['Timberwolves', 'Memphis Grizzlies']",2
25,@memgrizz stop it...,MemGrizz,Timberwolves,"['@memgrizz stop it...', 'sorry but kind of also not sorry...']",2,"['26 Oct 2016', '26 Oct 2016']","['Timberwolves', 'Memphis Grizzlies']",2
26,When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW,MemGrizz,Timberwolves,"['When the Suns block back  #SolarEclipse17pic.twitter.com/gU32E0LmzW', 'pic.twitter.com/Dmv3Z0c0mx']",2,"['Aug 21 2017', 'Aug 21 2017']","['Phoenix Suns', 'Memphis Grizzlies']",2
27,Are you two the same person...  #NIKExNBApic.twitter.com/4AeB9MjCDd,MemGrizz,Timberwolves,"['Are you two the same person...  #NIKExNBApic.twitter.com/4AeB9MjCDd', 'we were wondering the same thing tbh!']",2,"['Sep 15 2017', 'Sep 15 2017']","['Sacramento Kings', 'Memphis Grizzlies']",2
28,My league pass game of the night is @memgrizz and the @Timberwolves,MemGrizz,Timberwolves,"['My league pass game of the night is @memgrizz and the @Timberwolves', 'good choice']",2,"['26 Oct 2016', '26 Oct 2016']","['affan Nagi', 'Memphis Grizzlies']",2
29,No game tonight? We know what we'll be watching #StrangerThingspic.twitter.com/qiA4msjSp8,MemGrizz,MiamiHEAT,"[""No game tonight? We know what we'll be watching #StrangerThingspic.twitter.com/qiA4msjSp8"", 'you did a good tweet']",2,"['Oct 27 2017', 'Oct 27 2017']","['Miami HEAT', 'Memphis Grizzlies']",2
30,Closed the gap a little on an off night... #HEATPlayoffPushpic.twitter.com/b4VZWeLSQX,MemGrizz,MiamiHEAT,"['Closed the gap a little on an off night... #HEATPlayoffPushpic.twitter.com/b4VZWeLSQX', '']",2,"['Mar 13 2017', 'Mar 13 2017']","['Miami HEAT', 'Memphis Grizzlies']",2
31,4 of my five teams are playing today and it’s going to be a helluva day leggo @memgrizz @MiamiHEAT @Timberwolves @trailblazers,MemGrizz,MiamiHEAT,"['4 of my five teams are playing today and it’s going to be a helluva day leggo @memgrizz @MiamiHEAT @Timberwolves @trailblazers', 'We got the avi though ']",2,"['Oct 18 2017', 'Oct 18 2017']","['Darren Gabriel Nunis', 'Memphis Grizzlies']",2
32,A battle b/t @memgrizz & @DetroitPistons on @NBA2K w/ Memphis native @Jalen_NoRose1 & Detroit native @_DarrellDavis in the locker room. pic.twitter.com/zdEzR8J4PA,MemGrizz,DetroitPistons,"['A battle b/t @memgrizz & @DetroitPistons on @NBA2K w/ Memphis native @Jalen_NoRose1 & Detroit native @_DarrellDavis in the locker room. pic.twitter.com/zdEzR8J4PA', 'Look good so far ', 'It ended up being a W for the @memgrizz! #whoisnext? pic.twitter.com/NCfoQgMyQQ', 'ayeeee']",4,"['Jul 28 2017', 'Jul 28 2017', 'Jul 28 2017', 'Jul 28 2017']","['Dayton Basketball', 'Memphis Grizzlies', 'Dayton Basketball', 'Memphis Grizzlies']",4
33,We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg,MemGrizz,DallasMavs,"['We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq"", ""Delicious, but we're sticking with the OG: Cap'n Clutch. #NBACerealspic.twitter.com/iZteE4pLXK""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics', 'Memphis Grizzlies']",11
34,#IsItOctoberYet?,MemGrizz,LAClippers,"['#IsItOctoberYet?', 'We voted']",2,"['Oct 1 2017', 'Oct 1 2017']","['LA Clippers', 'Memphis Grizzlies']",2
35,We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg,MemGrizz,LAClippers,"['We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq"", ""Delicious, but we're sticking with the OG: Cap'n Clutch. #NBACerealspic.twitter.com/iZteE4pLXK""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics', 'Memphis Grizzlies']",11
36,"Congratulations to @memgrizz, but most of all, THANK YOU #CLIPPERNATION for your support during this historic season. We'll be back. #RepLAC",MemGrizz,LAClippers,"[""Congratulations to @memgrizz, but most of all, THANK YOU #CLIPPERNATION for your support during this historic season. We'll be back. #RepLAC"", '@laclippers Thanks for a great series and congratulations on your historic season. See you next season.']",2,"['3 May 2013', '4 May 2013']","['LA Clippers', 'Memphis Grizzlies']",2
37,"Blake Griffin = efficient.  
15p/3r/1a...in 11 minutes 
#ItTakesEverythingpic.twitter.com/NYsM5hEscl",MemGrizz,LAClippers,"['Blake Griffin = efficient.  \n15p/3r/1a...in 11 minutes \n#ItTakesEverythingpic.twitter.com/NYsM5hEscl', 'he can stop whenever.']",2,"['16 Nov 2016', '16 Nov 2016']","['LA Clippers', 'Memphis Grizzlies']",2
38,"JJ Redick RN

He's got 10 in the 3rd. #NBAVotepic.twitter.com/m3qqVbJz9L",MemGrizz,LAClippers,"[""JJ Redick RN\n\nHe's got 10 in the 3rd. #NBAVotepic.twitter.com/m3qqVbJz9L"", 'when will he stop asking for a friend']",2,"['Jan 4 2017', 'Jan 4 2017']","['LA Clippers', 'Memphis Grizzlies']",2
39,Mike Conley with his SEVENTH three tonight!,MemGrizz,LAClippers,"['Mike Conley with his SEVENTH three tonight!', 'can he stop plz', ""we'll stop if you stop how about that"", 'we had a deal what are you doing']",4,"['4 Nov 2016', '4 Nov 2016', '4 Nov 2016', '4 Nov 2016']","['Memphis Grizzlies', 'LA Clippers', 'Memphis Grizzlies', 'Memphis Grizzlies']",4
40,".@memgrizz injury/status report (at @Lakers):

OUT
Green (L foot/ankle)
Parsons (Rest)
Selden (R quad)

QUESTIONABLE
Gasol (L ankle)",MemGrizz,Lakers,"['.@memgrizz injury/status report (at @Lakers):\n\nOUT\nGreen (L foot/ankle)\nParsons (Rest)\nSelden (R quad)\n\nQUESTIONABLE\nGasol (L ankle)', 'Rest???', 'Yes, we are on a back-to-back']",3,"['Nov 5 2017', 'Nov 5 2017', 'Nov 5 2017']","['Grizzlies PR', 'Tony Dudek', 'Memphis Grizzlies']",3
41,"Have a game, Marc!

 advance to the semi-finals behind @marcgasol’s HUGE 28p/10r/4a/2b game 
#EuroBasketpic.twitter.com/AFXkS8695Y",MemGrizz,nuggets,"['Have a game, Marc!\n\n advance to the semi-finals behind @marcgasol’s HUGE 28p/10r/4a/2b game \n#EuroBasketpic.twitter.com/AFXkS8695Y', 'pic.twitter.com/y8SqWFw5hX', 'FAM!']",3,"['Sep 12 2017', 'Sep 12 2017', 'Sep 12 2017']","['Memphis Grizzlies', 'Denver Nuggets', 'Memphis Grizzlies']",3
42,We'll probably get more likes on this than your SoundCloud mixtape.https://twitter.com/HarryWAvery/status/907734960328597510 …,MemGrizz,nuggets,"[""We'll probably get more likes on this than your SoundCloud mixtape.https://twitter.com/HarryWAvery/status/907734960328597510\xa0…"", 'pic.twitter.com/vSAQEUxmBh', 'A perfect loop exists', 'IKR']",4,"['Sep 12 2017', 'Sep 12 2017', 'Sep 13 2017', 'Sep 13 2017']","['Denver Nuggets', 'Memphis Grizzlies', 'A Panera Bread Bowl', 'Memphis Grizzlies']",4
43,BLACK FRIDAY GAME VS GRIZZLIES **** Need copy and link****,MemGrizz,nuggets,"['BLACK FRIDAY GAME VS GRIZZLIES **** Need copy and link****', 'When you tweet before your first cup of coffee...\n\nBeen there']",2,"['Nov 24 2017', 'Nov 24 2017']","['Denver Nuggets', 'Memphis Grizzlies']",2
44,.@MarcGasol hitting threes for @baloncestofeb pic.twitter.com/Ty16xSkEER,MemGrizz,nuggets,"['.@MarcGasol hitting threes for @baloncestofeb pic.twitter.com/Ty16xSkEER', 'Juancho threes and Marc threes pic.twitter.com/BA9jbhgczQ', '']",3,"['Sep 5 2017', 'Sep 5 2017', 'Sep 5 2017']","['Memphis Grizzlies', 'Denver Nuggets', 'Memphis Grizzlies']",3
45,We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg,MemGrizz,nuggets,"['We thought we’d add a little #TBT to our #NBACereals this morning!pic.twitter.com/WQx5PcVvMg', 'You guys have cereals, we have Fruit Hoops. #NBACerealspic.twitter.com/EjkWglCUzf', 'How about a cereal classic and a spoonful of KABATUM!\n#NBACerealspic.twitter.com/IjH7CBgQo0', ""You can't start your day without a bowl of Honey Nut Felicios! #NBACerealspic.twitter.com/Wu8G5zQMBb"", 'Gotta love them Zo’s!!! #NBACerealspic.twitter.com/Alhps47Xg9', 'All these #NBACereals are great pic.twitter.com/bUkxcTrFqB', ""But we're gonna have to go with Slam Duncan O's.  #NBACerealspic.twitter.com/iKkwRoMwW6"", 'Clearly you guys have never tried Apple Jackson. #NBACerealspic.twitter.com/zrw9HQR2Ro', 'Actually, we have...\n\n#NBACerealspic.twitter.com/iOcmjjXzqw', ""While you guys get all hyped up on sugar, we'll be over here enjoying a classic bowl of HavliChex #NBACerealspic.twitter.com/9hxtvFpfXq"", ""Delicious, but we're sticking with the OG: Cap'n Clutch. #NBACerealspic.twitter.com/iZteE4pLXK""]",11,"['Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017', 'Aug 10 2017']","['Dallas Mavericks', 'Denver Nuggets', 'Charlotte Hornets', 'Chicago Bulls', 'Charlotte Hornets', 'San Antonio Spurs', 'San Antonio Spurs', 'Sacramento Kings', 'Chicago Bulls', 'Boston Celtics', 'Memphis Grizzlies']",11
46,"Yeah, this is ridiculous. https://twitter.com/harrisonwind/status/904010044336779266 …",MemGrizz,nuggets,"['Yeah, this is ridiculous. https://twitter.com/harrisonwind/status/904010044336779266\xa0…', 'Centers drop the best dimes.pic.twitter.com/GsgxUKyGL6', 'Can confirm ']",3,"['Sep 2 2017', 'Sep 2 2017', 'Sep 2 2017']","['Memphis Grizzlies', 'Denver Nuggets', 'Memphis Grizzlies']",3
47,when we do a good tweethttps://twitter.com/gucci1017/status/926143704921989122 …,MemGrizz,nuggets,"['when we do a good tweethttps://twitter.com/gucci1017/status/926143704921989122\xa0…', '', 'pic.twitter.com/95v8Lcyv6F']",3,"['Nov 2 2017', 'Nov 2 2017', 'Nov 2 2017']","['Memphis Grizzlies', 'Denver Nuggets', 'Memphis Grizzlies']",3
48,"it's a center battle, @memgrizzpic.twitter.com/z0kvFtTh0i",MemGrizz,nuggets,"[""it's a center battle, @memgrizzpic.twitter.com/z0kvFtTh0i"", 'pretty much yeah']",2,"['Nov 24 2017', 'Nov 24 2017']","['Denver Nuggets', 'Memphis Grizzlies']",2
49, bronze pic.twitter.com/k7hdulvdDc,MemGrizz,nuggets,"[' bronze pic.twitter.com/k7hdulvdDc', '']",2,"['Sep 17 2017', 'Sep 17 2017']","['Denver Nuggets', 'Memphis Grizzlies']",2
50,"Me: I have 9 friends 

Friend: Y’all about to take that L tonight 

Me:https://twitter.com/tylerthecreator/status/934116738232344576 …",MemGrizz,nuggets,"['Me: I have 9 friends \n\nFriend: Y’all about to take that L tonight \n\nMe:https://twitter.com/tylerthecreator/status/934116738232344576\xa0…', 'Good tweet', ""you'll play to much "", 'Keep your friends close but your enemies closer?', '']",5,"['Dec 4 2017', 'Dec 4 2017', 'Dec 4 2017', 'Dec 4 2017', 'Dec 4 2017']","['Memphis Grizzlies', 'Denver Nuggets', 'TripleGear_kicks&sports', 'Denver Nuggets', 'Memphis Grizzlies']",5
51,still....https://twitter.com/memgrizz/status/921902328835444736 …,MemGrizz,nuggets,"['still....https://twitter.com/memgrizz/status/921902328835444736\xa0…', 'Good tweet.', 'thanks fam']",3,"['Oct 21 2017', 'Oct 21 2017', 'Oct 21 2017']","['Memphis Grizzlies', 'Denver Nuggets', 'Memphis Grizzlies']",3
52,"    
     
    
    pic.twitter.com/IsxXD3SI6N",MemGrizz,nuggets,"['    \n     \n    \n    pic.twitter.com/IsxXD3SI6N', 'Good tweet']",2,"['Nov 9 2017', 'Nov 9 2017']","['Denver Nuggets', 'Memphis Grizzlies']",2
53,"G's got the answer! 

And we're all tied up! #Nuggets",MemGrizz,nuggets,"[""G's got the answer! \n\nAnd we're all tied up! #Nuggets"", 'can you pls stop']",2,"['8 Nov 2016', '8 Nov 2016']","['Denver Nuggets', 'Memphis Grizzlies']",2
54,@WashWizards ggpic.twitter.com/cbi1QuIvT7,MemGrizz,WashWizards,"['@WashWizards ggpic.twitter.com/cbi1QuIvT7', ""gg Grizz, can't hit game-tying 3's against us every time pic.twitter.com/ex8xlwQmqc"", 'too soon']",3,"['Jan 18 2017', 'Jan 18 2017', 'Jan 18 2017']","['Memphis Grizzlies', 'Washington Wizards', 'Memphis Grizzlies']",3
55,When you check the clock at the office on Monday and it's only 4:00...pic.twitter.com/qDxlKAEyI2,MemGrizz,WashWizards,"[""When you check the clock at the office on Monday and it's only 4:00...pic.twitter.com/qDxlKAEyI2"", '*checks clock*pic.twitter.com/sUDuWyljxd', ""When it's lunch time on the west coastpic.twitter.com/uWOAuo032V"", ""when it's kind of sort of close to dinner timepic.twitter.com/z8UsQxE8H4"", ""This is the what happens when it's summer time and there's nothing to report on this happens LOL"", 'We appreciate food during all seasons, Josh.']",6,"['Aug 7 2017', 'Aug 7 2017', 'Aug 7 2017', 'Aug 7 2017', 'Aug 7 2017', 'Aug 7 2017']","['Washington Wizards', 'Memphis Grizzlies', 'Sacramento Kings', 'Memphis Grizzlies', 'Josh Berman', 'Memphis Grizzlies']",6
